,iteration,max_houses,old_score,new_score
0,0,60,28070070.0,28070070.0
1,1,60,28070070.0,26642670.0
2,2,60,28070070.0,27345570.0
3,3,60,28070070.0,27197820.0
4,4,60,28070070.0,27713970.0
5,5,60,28070070.0,27602820.0
6,6,60,28070070.0,27392550.0
7,7,60,28070070.0,26386470.0
8,8,60,28070070.0,27572370.0
9,9,60,28070070.0,27728550.0
10,10,60,28070070.0,27411270.0
11,11,60,28070070.0,27468720.0
12,12,60,28070070.0,27518670.0
13,13,60,28070070.0,26665920.0
14,14,60,28070070.0,27413190.0
15,15,60,28070070.0,27789570.0
16,16,60,28070070.0,27822420.0
17,17,60,28070070.0,26496270.0
18,18,60,28070070.0,27311370.0
19,19,60,28070070.0,27264870.0
20,20,60,28070070.0,27282750.0
21,21,60,28070070.0,27858990.0
22,22,60,28070070.0,27879870.0
23,23,60,28070070.0,27460170.0
24,24,60,28070070.0,27686970.0
25,25,60,28070070.0,26413710.0
26,26,60,28070070.0,27572370.0
27,27,60,28070070.0,26715870.0
28,28,60,28070070.0,27234420.0
29,29,60,28070070.0,27639420.0
30,30,60,28070070.0,27535770.0
31,31,60,28070070.0,27328710.0
32,32,60,28070070.0,27415020.0
33,33,60,28070070.0,27434520.0
34,34,60,28070070.0,27817620.0
35,35,60,28070070.0,27802920.0
36,36,60,28070070.0,27794370.0
37,37,60,28070070.0,27802920.0
38,38,60,28070070.0,27938790.0
39,39,60,28070070.0,27616050.0
40,40,60,28070070.0,27879630.0
41,41,60,28070070.0,27896970.0
42,42,60,28070070.0,27837120.0
43,43,60,28070070.0,27850470.0
44,44,60,28070070.0,27499170.0
45,45,60,28070070.0,27828570.0
46,46,60,28070070.0,27713970.0
47,47,60,28070070.0,27294270.0
48,48,60,28070070.0,27676830.0
49,49,60,28070070.0,27905520.0
50,50,60,28070070.0,27307620.0
51,51,60,28070070.0,26935470.0
52,52,60,28070070.0,26347470.0
53,53,60,28070070.0,27333270.0
54,54,60,28070070.0,27518670.0
55,55,60,28070070.0,27081870.0
56,56,60,28070070.0,27241470.0
57,57,60,28070070.0,26491470.0
58,58,60,28070070.0,27694710.0
59,59,60,28070070.0,26790420.0
60,60,60,28070070.0,26020470.0
61,61,60,28070070.0,27701310.0
62,62,60,28070070.0,27951720.0
63,63,60,28070070.0,26669670.0
