iteration,max_houses,score
461,20,2199090.0
462,20,1842030.0
463,20,2530110.0
464,20,2131080.0
465,20,1860450.0
466,20,2753880.0
467,20,3653730.0
468,20,2717700.0
469,20,2395140.0
470,20,2270160.0
471,20,1383210.0
472,20,1770450.0
473,20,3092280.0
474,20,2203020.0
475,20,2547930.0
476,20,2448390.0
477,20,2934090.0
478,20,1149810.0
479,20,3534030.0
480,20,3117660.0
481,20,4165350.0
482,20,2804550.0
483,20,1863240.0
484,20,2737230.0
485,20,1506030.0
486,20,1664430.0
487,20,1877880.0
488,20,2065680.0
489,20,2208390.0
490,20,2764080.0
491,20,2719800.0
492,20,2783490.0
493,20,2245560.0
494,20,2007060.0
495,20,2986110.0
496,20,1902030.0
497,20,2230800.0
498,20,2238180.0
499,20,1462890.0
500,20,2163000.0
501,20,2552850.0
502,20,1914000.0
503,20,1627020.0
504,20,1822710.0
505,20,2120370.0
506,20,2223330.0
507,20,1691700.0
508,20,1750860.0
509,20,2286000.0
510,20,2957340.0
511,20,2536890.0
512,20,3334170.0
513,20,2432970.0
514,20,2625510.0
515,20,2367510.0
516,20,2502720.0
517,20,2004390.0
518,20,3682410.0
519,20,2835270.0
520,20,2317590.0
521,20,1970460.0
522,20,1907580.0
523,20,1839810.0
524,20,2002740.0
525,20,2320230.0
526,20,3615210.0
527,20,2770530.0
528,20,2054430.0
529,20,2380650.0
530,20,2213700.0
531,20,2566980.0
532,20,3029040.0
533,20,2640120.0
534,20,2505720.0
535,20,2650710.0
536,20,2820690.0
537,20,2594190.0
538,20,3064350.0
539,20,2465460.0
540,20,2313900.0
541,20,1672650.0
542,20,1741200.0
543,20,3337770.0
544,20,1779810.0
545,20,2706360.0
546,20,2375550.0
547,20,2337510.0
548,20,2686170.0
549,20,1590240.0
550,20,2898960.0
551,20,2826330.0
552,20,2735610.0
553,20,2054670.0
554,20,2753130.0
555,20,3435810.0
556,20,2894370.0
557,20,3117000.0
558,20,2130600.0
559,20,2102220.0
560,20,2371620.0
561,20,2978880.0
562,20,2347320.0
563,20,2837820.0
564,20,2646030.0
565,20,2531940.0
566,20,2646420.0
567,20,1589850.0
568,20,2770470.0
569,20,1313670.0
570,20,2737980.0
571,20,2092530.0
572,20,2664180.0
573,20,2530680.0
574,20,3218730.0
575,20,2582130.0
576,20,1918230.0
577,20,1680000.0
578,20,2110770.0
579,20,3055410.0
580,20,3640080.0
581,20,1481400.0
582,20,1829730.0
583,20,1106160.0
584,20,1996770.0
585,20,2951550.0
586,20,2919210.0
587,20,3004530.0
588,20,1911120.0
589,20,1624770.0
590,20,2526780.0
591,20,3124410.0
592,20,2205150.0
593,20,2913600.0
594,20,1948830.0
595,20,2065410.0
596,20,3068010.0
597,20,2270430.0
598,20,1945230.0
599,20,2860650.0
600,20,2269620.0
601,20,2056980.0
602,20,1448970.0
603,20,1858380.0
604,20,1707780.0
605,20,2922720.0
606,20,1933830.0
607,20,3044670.0
608,20,3359520.0
609,20,2868090.0
610,20,2406960.0
611,20,1789530.0
612,20,2159670.0
613,20,2138130.0
614,20,2045970.0
615,20,2790150.0
616,20,2068230.0
617,20,2410650.0
618,20,2408220.0
619,20,2786910.0
620,20,1827240.0
621,20,3031560.0
622,20,2060520.0
623,20,2969820.0
624,20,2047740.0
625,20,2084850.0
626,20,1631160.0
627,20,2404350.0
628,20,1657860.0
629,20,2504580.0
630,20,2842050.0
631,20,1860960.0
632,20,1388910.0
633,20,2194560.0
634,20,1287450.0
635,20,2523360.0
636,20,2472060.0
637,20,1489110.0
638,20,3288660.0
639,20,3477780.0
640,20,2885460.0
641,20,1902720.0
642,20,2997300.0
643,20,2429790.0
644,20,1753500.0
645,20,2788140.0
646,20,1757070.0
647,20,2144190.0
648,20,2246970.0
649,20,2871630.0
650,20,2203710.0
651,20,1850970.0
652,20,2747790.0
653,20,2853600.0
654,20,2140650.0
655,20,2414700.0
656,20,2122800.0
657,20,2671050.0
658,20,2285940.0
659,20,1849650.0
660,20,2483910.0
661,20,2091300.0
662,20,2230290.0
663,20,2064510.0
664,20,2762490.0
665,20,1993560.0
666,20,1797150.0
667,20,1703610.0
668,20,1842750.0
669,20,2370030.0
670,20,2272470.0
671,20,1932060.0
672,20,2037210.0
673,20,2555700.0
674,20,1991460.0
675,20,1924080.0
676,20,1443270.0
677,20,2445780.0
678,20,2398980.0
679,20,2528820.0
680,20,2460450.0
681,20,1254600.0
682,20,2060700.0
683,20,2232000.0
684,20,2111040.0
685,20,3826290.0
686,20,1619670.0
687,20,2799960.0
688,20,2591340.0
689,20,2525460.0
690,20,3277470.0
691,20,2735010.0
692,20,1670700.0
693,20,2403450.0
694,20,1907640.0
695,20,2139180.0
696,20,2305500.0
697,20,2349720.0
698,20,2666400.0
699,20,1892970.0
700,20,2191770.0
701,20,1964790.0
702,20,2394900.0
703,20,2490540.0
704,20,2686740.0
705,20,2097300.0
706,20,1546230.0
707,20,2615880.0
708,20,1594350.0
709,20,1938300.0
710,20,2593230.0
711,20,1894680.0
712,20,2928060.0
713,20,3049590.0
714,20,2477640.0
715,20,3049530.0
716,20,2248350.0
717,20,3084690.0
718,20,1749450.0
719,20,2013300.0
720,20,2096130.0
721,20,2566740.0
722,20,1901160.0
723,20,2922510.0
724,20,2217480.0
725,20,1977030.0
726,20,1400190.0
727,20,1626360.0
728,20,2203860.0
729,20,2392170.0
730,20,1385520.0
731,20,2099940.0
732,20,1712100.0
733,20,2855610.0
734,20,2917770.0
735,20,2238480.0
736,20,3199590.0
737,20,2571870.0
738,20,1422990.0
739,20,2348010.0
740,20,2580210.0
741,20,2312790.0
742,20,2037390.0
743,20,1818660.0
744,20,2465910.0
745,20,1758270.0
746,20,2295390.0
747,20,1857360.0
748,20,1887630.0
749,20,2390670.0
750,20,2265480.0
751,20,2897490.0
752,20,2433600.0
753,20,2860950.0
754,20,2646360.0
755,20,1996860.0
756,20,2196150.0
757,20,3673920.0
758,20,1987650.0
759,20,3919500.0
760,20,2556750.0
761,20,2057370.0
762,20,1635510.0
763,20,1748730.0
764,20,3001320.0
765,20,1776060.0
766,20,2381880.0
767,20,2158920.0
768,20,1920360.0
769,20,1870920.0
770,20,3191310.0
771,20,2579670.0
772,20,1721580.0
773,20,1729740.0
774,20,2056410.0
775,20,2223930.0
776,20,2496690.0
777,20,2796810.0
778,20,2328840.0
779,20,2697120.0
780,20,2121780.0
781,20,1660260.0
782,20,1976850.0
783,20,2473470.0
784,20,3159900.0
785,20,2367060.0
786,20,2168430.0
787,20,2498520.0
788,20,1600950.0
789,20,2317110.0
790,20,2537970.0
791,20,1980810.0
792,20,2093790.0
793,20,2571690.0
794,20,2911950.0
795,20,1639740.0
796,20,2465790.0
797,20,2289960.0
798,20,3607140.0
799,20,3461190.0
800,20,3182970.0
801,20,3290580.0
802,20,1848480.0
803,20,2007390.0
804,20,3548850.0
805,20,1687470.0
806,20,2461740.0
807,20,2407710.0
808,20,2325720.0
809,20,2583210.0
810,20,2345400.0
811,20,4171770.0
812,20,2411190.0
813,20,1804050.0
814,20,2369460.0
815,20,2777640.0
816,20,2397930.0
817,20,2845560.0
818,20,2101050.0
819,20,2732580.0
820,20,2281350.0
821,20,2863830.0
822,20,2490360.0
823,20,2547180.0
824,20,2200050.0
825,20,4039350.0
826,20,1852230.0
827,20,2643540.0
828,20,1598430.0
829,20,2207190.0
830,20,2218260.0
831,20,2059740.0
832,20,3064500.0
833,20,2909040.0
834,20,1542360.0
835,20,2944590.0
836,20,2100570.0
837,20,2404860.0
838,20,2704890.0
839,20,2317230.0
840,20,1935900.0
841,20,2569110.0
842,20,1900800.0
843,20,2072130.0
844,20,3219420.0
845,20,1975290.0
846,20,3220290.0
847,20,1866810.0
848,20,2099820.0
849,20,2432760.0
850,20,1743540.0
851,20,2015910.0
852,20,3451110.0
853,20,2069520.0
854,20,2890650.0
855,20,2856090.0
856,20,3359730.0
857,20,1355610.0
858,20,2179890.0
859,20,1774500.0
860,20,2529930.0
861,20,2148870.0
862,20,2515500.0
863,20,3974550.0
864,20,3187740.0
865,20,2591790.0
866,20,2553480.0
867,20,1545000.0
868,20,2403570.0
869,20,2398620.0
870,20,2487720.0
871,20,2449140.0
872,20,1717590.0
873,20,2312190.0
874,20,3472260.0
875,20,2053320.0
876,20,1986630.0
877,20,2095260.0
878,20,3029040.0
879,20,2906160.0
880,20,2441850.0
881,20,3136080.0
882,20,2224290.0
883,20,2725320.0
884,20,3256320.0
885,20,2436660.0
886,20,2462940.0
887,20,1830450.0
888,20,2987850.0
889,20,2334930.0
890,20,1553730.0
891,20,2552160.0
892,20,2658270.0
893,20,1587270.0
894,20,1613940.0
895,20,2152020.0
896,20,2103720.0
897,20,2711880.0
898,20,2919900.0
899,20,2035470.0
900,20,1865130.0
901,20,2703390.0
902,20,2128680.0
903,20,1864770.0
904,20,2194380.0
905,20,1921260.0
906,20,2069010.0
907,20,2437260.0
908,20,2778780.0
909,20,1575510.0
910,20,2019450.0
911,20,2572080.0
912,20,2696190.0
913,20,2503620.0
914,20,2740200.0
915,20,1867500.0
916,20,2474310.0
917,20,2393190.0
918,20,2374470.0
919,20,1903680.0
920,20,2602530.0
921,20,3311310.0
922,20,2296740.0
923,20,2437020.0
924,20,2873430.0
925,20,1867770.0
926,20,2194740.0
927,20,1815990.0
928,20,2408250.0
929,20,2221260.0
930,20,2352000.0
931,20,3049170.0
932,20,2618310.0
933,20,2231430.0
934,20,2049030.0
935,20,2139570.0
936,20,2693580.0
937,20,2422740.0
938,20,3185970.0
939,20,2586720.0
940,20,3105810.0
941,20,2369670.0
942,20,2699760.0
943,20,1554510.0
944,20,2721540.0
945,20,1459830.0
946,20,1959840.0
947,20,1734330.0
948,20,2675610.0
949,20,3161460.0
950,20,3513300.0
951,20,2589390.0
952,20,2186130.0
953,20,1858620.0
954,20,2925780.0
955,20,2513280.0
956,20,1969230.0
957,20,2352450.0
958,20,2300010.0
959,20,1951590.0
960,20,2249190.0
961,20,1689750.0
962,20,2558820.0
963,20,2894610.0
964,20,2396130.0
965,20,2333580.0
966,20,2001450.0
967,20,2501160.0
968,20,1465950.0
969,20,1763310.0
970,20,2671020.0
971,20,1972380.0
972,20,1905900.0
973,20,2521860.0
974,20,2638530.0
975,20,3149340.0
976,20,1931580.0
977,20,2933610.0
978,20,2747160.0
979,20,2318760.0
980,20,2438850.0
981,20,3065460.0
982,20,2459190.0
983,20,1691820.0
984,20,2058840.0
985,20,1929840.0
986,20,2892150.0
987,20,2187180.0
988,20,1673670.0
989,20,2433270.0
990,20,1878090.0
991,20,2519580.0
992,20,3200400.0
993,20,2376780.0
994,20,1634940.0
995,20,1506090.0
996,20,3089460.0
997,20,2827080.0
998,20,2073870.0
999,20,2935770.0
