iteration,max_houses,score
120,20,8724210.0
121,20,9558330.0
122,20,9008310.0
123,20,10658130.0
124,20,9433470.0
125,20,10346970.0
126,20,9053850.0
127,20,8736360.0
128,20,9492270.0
129,20,9256560.0
130,20,9928500.0
131,20,9200610.0
132,20,9925380.0
133,20,9737790.0
134,20,9181170.0
135,20,10143540.0
136,20,10207890.0
137,20,9433110.0
138,20,9624210.0
139,20,9306450.0
140,20,8925210.0
141,20,10110210.0
142,20,9475440.0
143,20,9312210.0
144,20,8513940.0
145,20,8928210.0
146,20,9640950.0
147,20,9606300.0
148,20,8963610.0
149,20,10040220.0
150,20,9646200.0
151,20,9012180.0
152,20,8775810.0
153,20,11215440.0
154,20,10124880.0
155,20,9490680.0
156,20,9096540.0
157,20,9143400.0
158,20,10439760.0
159,20,9310440.0
160,20,8915940.0
161,20,9560460.0
162,20,10053810.0
163,20,9429570.0
164,20,8828190.0
165,20,9938850.0
166,20,10078740.0
167,20,8622180.0
168,20,9418170.0
169,20,9237270.0
170,20,9576540.0
171,20,10080810.0
172,20,10603050.0
173,20,9222330.0
174,20,9964260.0
175,20,8977530.0
176,20,9346830.0
177,20,8967030.0
178,20,11205750.0
179,20,9601230.0
180,20,9671460.0
181,20,10663290.0
182,20,10794930.0
183,20,9464220.0
184,20,9150570.0
185,20,9163440.0
186,20,9625050.0
187,20,9284430.0
188,20,8611440.0
189,20,9264630.0
190,20,9607170.0
191,20,9455370.0
192,20,10124910.0
193,20,9342660.0
194,20,8890500.0
195,20,9657810.0
196,20,9328530.0
197,20,9853350.0
198,20,10380510.0
199,20,9064800.0
200,20,9434670.0
201,20,9814290.0
202,20,10994340.0
203,20,9657240.0
204,20,9837240.0
205,20,9866010.0
206,20,9281070.0
207,20,10499760.0
208,20,10176630.0
209,20,9039750.0
210,20,8733210.0
211,20,9192390.0
212,20,9571740.0
213,20,10725450.0
214,20,9595290.0
215,20,9407190.0
216,20,10392420.0
217,20,10746750.0
218,20,9374910.0
219,20,9072300.0
220,20,9702750.0
221,20,8841840.0
222,20,9076200.0
223,20,10457220.0
224,20,9329670.0
225,20,10301700.0
226,20,10911480.0
227,20,8920830.0
228,20,10130460.0
229,20,10643610.0
230,20,9359370.0
231,20,9230730.0
232,20,9512550.0
233,20,10033920.0
234,20,10433940.0
235,20,8735460.0
236,20,9450330.0
237,20,9697020.0
238,20,10701780.0
239,20,10191720.0
240,20,10450380.0
241,20,9797700.0
242,20,9248370.0
243,20,10317030.0
244,20,8943090.0
245,20,9102570.0
246,20,8248320.0
247,20,9743760.0
248,20,9565470.0
249,20,10275870.0
250,20,9056940.0
251,20,8655810.0
252,20,9487080.0
253,20,9653430.0
254,20,9199980.0
255,20,10778160.0
256,20,9446250.0
257,20,9138570.0
258,20,9521610.0
259,20,9763590.0
260,20,9221610.0
261,20,9711750.0
262,20,9743760.0
263,20,9361230.0
264,20,8676180.0
265,20,9847950.0
266,20,10137090.0
267,20,9681360.0
268,20,10963530.0
269,20,8591460.0
270,20,8799750.0
271,20,9555360.0
272,20,10794570.0
273,20,10137570.0
274,20,9285150.0
275,20,10137360.0
276,20,10620210.0
277,20,9842790.0
278,20,9546750.0
279,20,9815040.0
280,20,10336770.0
281,20,9359880.0
282,20,9115260.0
283,20,10269540.0
284,20,9538350.0
285,20,10053060.0
286,20,9772200.0
287,20,8868990.0
288,20,9639930.0
289,20,10190460.0
290,20,9410610.0
291,20,9424410.0
292,20,8933280.0
293,20,9995070.0
294,20,10082490.0
295,20,9757620.0
296,20,9689460.0
297,20,9745950.0
298,20,10612380.0
299,20,9749250.0
300,20,10229160.0
301,20,10180170.0
302,20,9136320.0
303,20,8902140.0
304,20,9475080.0
305,20,9891570.0
306,20,9114780.0
307,20,9258030.0
308,20,9657990.0
309,20,10130580.0
310,20,9247290.0
311,20,9175260.0
312,20,10328340.0
313,20,9193710.0
314,20,10568490.0
315,20,9261870.0
316,20,9726570.0
317,20,10455000.0
318,20,8959350.0
319,20,9684000.0
320,20,10254930.0
321,20,9355380.0
322,20,9661440.0
323,20,9731190.0
324,20,9411810.0
325,20,10521030.0
326,20,10424250.0
327,20,9026760.0
328,20,10408560.0
329,20,9065670.0
330,20,10228140.0
331,20,9724710.0
332,20,9143310.0
333,20,9931080.0
334,20,10513440.0
335,20,8798070.0
336,20,9911160.0
337,20,8907300.0
338,20,9667380.0
339,20,9718290.0
340,20,9562350.0
341,20,10848900.0
342,20,9661350.0
343,20,9907530.0
344,20,10005360.0
345,20,9208260.0
346,20,9025890.0
347,20,9783540.0
348,20,10600380.0
349,20,9449670.0
350,20,9236400.0
351,20,9790350.0
352,20,9617820.0
353,20,9542250.0
354,20,10047600.0
355,20,10242270.0
356,20,9297090.0
357,20,9319590.0
358,20,8978100.0
359,20,9979530.0
360,20,9348390.0
361,20,8646330.0
362,20,9689250.0
363,20,9508350.0
364,20,9633630.0
365,20,9489630.0
366,20,10142700.0
367,20,9473730.0
368,20,9372210.0
369,20,9496110.0
370,20,9214110.0
371,20,9468930.0
372,20,10227510.0
373,20,9915060.0
374,20,9689130.0
375,20,9348120.0
376,20,9921810.0
377,20,9277920.0
378,20,9248160.0
379,20,9401070.0
380,20,9331350.0
381,20,9782400.0
382,20,9310890.0
383,20,9858960.0
384,20,9996210.0
385,20,9413610.0
386,20,9580200.0
387,20,9152520.0
388,20,8888820.0
389,20,9051480.0
390,20,8961360.0
391,20,10320750.0
392,20,10517490.0
393,20,10770930.0
394,20,10420500.0
395,20,9434130.0
396,20,9121080.0
397,20,10145910.0
398,20,10304310.0
399,20,8856930.0
400,20,8828970.0
401,20,8850180.0
402,20,9811320.0
403,20,8914140.0
404,20,9771210.0
405,20,9277350.0
406,20,9741270.0
407,20,9263640.0
408,20,9341160.0
409,20,10147620.0
410,20,9200490.0
411,20,9835560.0
412,20,9524760.0
413,20,9238530.0
414,20,9800670.0
415,20,9778170.0
416,20,10033200.0
417,20,9381720.0
418,20,10002870.0
419,20,9185040.0
420,20,9357720.0
421,20,9780600.0
422,20,10123020.0
423,20,9994920.0
424,20,9441360.0
425,20,8802480.0
426,20,9632700.0
427,20,9792420.0
428,20,9753360.0
429,20,9732300.0
430,20,11128770.0
431,20,9414480.0
432,20,8949810.0
433,20,9778020.0
434,20,9893430.0
435,20,9485910.0
436,20,10187730.0
437,20,9655770.0
438,20,8644140.0
439,20,9822990.0
440,20,10004550.0
441,20,9812220.0
442,20,10011390.0
443,20,9750930.0
444,20,9534420.0
445,20,10495050.0
446,20,9853530.0
447,20,10279020.0
448,20,10780170.0
449,20,9601830.0
450,20,10278690.0
451,20,9353160.0
452,20,9830640.0
453,20,9176730.0
454,20,9637980.0
455,20,10252320.0
456,20,9744540.0
457,20,9599130.0
458,20,9441090.0
459,20,9826080.0
460,20,9443010.0
461,20,10512150.0
462,20,9820800.0
463,20,10191120.0
464,20,10576470.0
465,20,9982470.0
466,20,9400530.0
467,20,9784110.0
468,20,9548520.0
469,20,8743860.0
470,20,9697140.0
471,20,8741580.0
472,20,9964410.0
473,20,10060320.0
474,20,9272940.0
475,20,8783160.0
476,20,8745840.0
477,20,9697740.0
478,20,10186830.0
479,20,9159060.0
480,20,9668670.0
481,20,9603840.0
482,20,9426000.0
483,20,9215820.0
484,20,10176450.0
485,20,10669950.0
486,20,9807180.0
487,20,9304050.0
488,20,10494660.0
489,20,9243930.0
490,20,9799920.0
491,20,9630690.0
492,20,9277020.0
493,20,9439620.0
494,20,9557160.0
495,20,9454410.0
496,20,9619710.0
497,20,9641010.0
498,20,9259680.0
499,20,9494430.0
500,20,9240750.0
501,20,9035910.0
502,20,10012830.0
503,20,9379950.0
504,20,10125330.0
505,20,9096450.0
506,20,9765270.0
507,20,9743460.0
508,20,9244050.0
509,20,9166620.0
510,20,10493340.0
511,20,9923670.0
512,20,10213320.0
513,20,8450910.0
514,20,10338900.0
515,20,9892650.0
516,20,9417240.0
517,20,10398750.0
518,20,8777880.0
519,20,9477660.0
520,20,8865600.0
521,20,10791960.0
522,20,9932430.0
523,20,10291590.0
524,20,8894400.0
525,20,10097010.0
526,20,8938590.0
527,20,9668520.0
528,20,10407570.0
529,20,9759900.0
530,20,9672240.0
531,20,9617970.0
532,20,8980260.0
533,20,9662790.0
534,20,9068280.0
535,20,9241590.0
536,20,9861300.0
537,20,8937360.0
538,20,10701990.0
539,20,9796230.0
540,20,9652620.0
541,20,10786800.0
542,20,8694540.0
543,20,8981910.0
544,20,10539360.0
545,20,9053430.0
546,20,9138810.0
547,20,10140570.0
548,20,10037700.0
549,20,8986500.0
550,20,10197810.0
551,20,11018670.0
552,20,9812040.0
553,20,8875590.0
554,20,10024350.0
555,20,9493020.0
556,20,9365910.0
557,20,9826230.0
558,20,9671820.0
559,20,10263060.0
560,20,9983280.0
561,20,9615540.0
562,20,9246360.0
563,20,9596880.0
564,20,9548190.0
565,20,9537600.0
566,20,9515370.0
567,20,8985120.0
568,20,10553340.0
569,20,9816390.0
570,20,8529690.0
571,20,10421850.0
572,20,10111710.0
573,20,11005110.0
574,20,9456090.0
575,20,9512160.0
576,20,9155280.0
577,20,9237510.0
578,20,9446610.0
579,20,10294350.0
580,20,9066000.0
581,20,8889930.0
582,20,9407250.0
583,20,9329730.0
584,20,8283090.0
585,20,9923940.0
586,20,10888500.0
587,20,9620490.0
588,20,9999090.0
589,20,9523860.0
590,20,8948220.0
591,20,9146880.0
592,20,9991500.0
593,20,9409290.0
594,20,9931140.0
595,20,10769640.0
596,20,9285840.0
597,20,10630560.0
598,20,9257460.0
599,20,9836190.0
600,20,9488820.0
601,20,8920620.0
602,20,10907520.0
603,20,9352110.0
604,20,9286680.0
605,20,9703530.0
606,20,9368280.0
607,20,9727920.0
608,20,8944020.0
609,20,8761710.0
610,20,8907300.0
611,20,9264510.0
612,20,9665280.0
613,20,9510780.0
614,20,9389430.0
615,20,9589170.0
616,20,9088620.0
617,20,9802260.0
618,20,10197420.0
619,20,10517940.0
620,20,9169500.0
621,20,9667560.0
622,20,9471090.0
623,20,9713940.0
624,20,11008710.0
625,20,9747270.0
626,20,8691990.0
627,20,9057480.0
628,20,9346020.0
629,20,9451290.0
630,20,9773940.0
631,20,9552870.0
632,20,9881370.0
633,20,10594770.0
634,20,10276950.0
635,20,9585600.0
636,20,9351000.0
637,20,9876630.0
638,20,9448680.0
639,20,10635450.0
640,20,9535590.0
641,20,9330600.0
642,20,10119750.0
643,20,9619050.0
644,20,9678630.0
645,20,10150140.0
646,20,9320220.0
647,20,9742950.0
648,20,9351630.0
649,20,8846460.0
650,20,10129620.0
651,20,9252870.0
652,20,9104370.0
653,20,9319710.0
654,20,9129570.0
655,20,9293640.0
656,20,9522930.0
657,20,9209160.0
658,20,10567440.0
659,20,9034290.0
660,20,9798600.0
661,20,9815370.0
662,20,9372690.0
663,20,11911980.0
664,20,9600870.0
665,20,9242550.0
666,20,9578700.0
667,20,9101250.0
668,20,9448800.0
669,20,10464600.0
670,20,9388500.0
671,20,9153990.0
672,20,10031040.0
673,20,10023120.0
674,20,8426850.0
675,20,8876730.0
676,20,9685530.0
677,20,9599730.0
678,20,9776100.0
679,20,9480840.0
680,20,9485850.0
681,20,9468270.0
682,20,9659220.0
683,20,10345380.0
684,20,9996150.0
685,20,9917490.0
686,20,10006920.0
687,20,8552730.0
688,20,9727080.0
689,20,10551990.0
690,20,9903750.0
691,20,10200150.0
692,20,10026420.0
693,20,10144800.0
694,20,9236790.0
695,20,9101850.0
696,20,8929140.0
697,20,9706710.0
698,20,8193240.0
699,20,10041540.0
700,20,9851490.0
701,20,9245010.0
702,20,10017990.0
703,20,8066700.0
704,20,9447630.0
705,20,10293360.0
706,20,10170690.0
707,20,9423090.0
708,20,9575400.0
709,20,9629670.0
710,20,9656070.0
711,20,9044250.0
712,20,9656460.0
713,20,10030440.0
714,20,10285950.0
715,20,9820980.0
716,20,9041010.0
717,20,9261390.0
718,20,9552120.0
719,20,9964890.0
720,20,9886530.0
721,20,9188760.0
722,20,9097560.0
723,20,8997660.0
724,20,9035400.0
725,20,9190350.0
726,20,9543120.0
727,20,8603670.0
728,20,9221850.0
729,20,9458520.0
730,20,9152910.0
731,20,9716220.0
732,20,10565700.0
733,20,9289200.0
734,20,9169920.0
735,20,9586800.0
736,20,10071720.0
737,20,10074810.0
738,20,8745150.0
739,20,8558640.0
740,20,10368480.0
741,20,9075090.0
742,20,9390030.0
743,20,10013370.0
744,20,9820950.0
745,20,10076310.0
746,20,8984340.0
747,20,9816000.0
748,20,8934420.0
749,20,10347570.0
750,20,8675040.0
751,20,9828270.0
752,20,9484770.0
753,20,9661830.0
754,20,9695430.0
755,20,9167670.0
756,20,8241720.0
757,20,9094740.0
758,20,10057470.0
759,20,9146010.0
760,20,9873780.0
761,20,10017240.0
762,20,10689870.0
763,20,9767820.0
764,20,9369780.0
765,20,9677190.0
766,20,9920160.0
767,20,9684330.0
768,20,9606660.0
769,20,9412620.0
770,20,10168410.0
771,20,9183720.0
772,20,8981850.0
773,20,9023280.0
774,20,9208050.0
775,20,8844960.0
776,20,9518280.0
777,20,9009750.0
778,20,9549660.0
779,20,9539910.0
780,20,9194040.0
781,20,9548700.0
782,20,9321240.0
783,20,8361180.0
784,20,9036270.0
785,20,9682500.0
786,20,9915480.0
787,20,9775800.0
788,20,10298730.0
789,20,9393900.0
790,20,9370770.0
791,20,8829210.0
792,20,9440850.0
793,20,10085670.0
794,20,9889980.0
795,20,9660540.0
796,20,9950370.0
797,20,8705490.0
798,20,9492900.0
799,20,9063630.0
800,20,10338840.0
801,20,10327500.0
802,20,9279390.0
803,20,9304470.0
804,20,9481410.0
805,20,9481320.0
806,20,9256650.0
807,20,10138860.0
808,20,8976930.0
809,20,9264510.0
810,20,8652030.0
811,20,9537750.0
812,20,9740820.0
813,20,9235770.0
814,20,9421380.0
815,20,8780130.0
816,20,10336680.0
817,20,9487050.0
818,20,9506280.0
819,20,9650070.0
820,20,10110990.0
821,20,9465930.0
822,20,9214500.0
823,20,9199020.0
824,20,9251700.0
825,20,9114360.0
826,20,9311100.0
827,20,9837930.0
828,20,9144540.0
829,20,9436320.0
830,20,9785820.0
831,20,9673920.0
832,20,9765360.0
833,20,8831820.0
834,20,10490130.0
835,20,10160430.0
836,20,9114810.0
837,20,8830620.0
838,20,9843270.0
839,20,10625010.0
840,20,9781770.0
841,20,9450480.0
842,20,10176780.0
843,20,10040190.0
844,20,9154650.0
845,20,10501740.0
846,20,9106560.0
847,20,10124190.0
848,20,10496760.0
849,20,9765600.0
850,20,9045690.0
851,20,8562120.0
852,20,9863880.0
853,20,10984800.0
854,20,9761700.0
855,20,9565080.0
856,20,9975870.0
857,20,10411320.0
858,20,8869110.0
859,20,10555890.0
860,20,9464400.0
861,20,9117300.0
862,20,9281100.0
863,20,9688710.0
864,20,8565030.0
865,20,10224510.0
866,20,9054090.0
867,20,9144750.0
868,20,9590430.0
869,20,10357590.0
870,20,9694920.0
871,20,9539760.0
872,20,9195630.0
873,20,10344030.0
874,20,10825440.0
875,20,9995340.0
876,20,9585120.0
877,20,9257820.0
878,20,9743070.0
879,20,9523590.0
880,20,9254670.0
881,20,9060090.0
882,20,9626820.0
883,20,9731370.0
884,20,10180530.0
885,20,9460020.0
886,20,8767830.0
887,20,9686490.0
888,20,9959250.0
889,20,9911070.0
890,20,10284660.0
891,20,8252220.0
892,20,9794490.0
893,20,9245340.0
894,20,9376680.0
895,20,9762480.0
896,20,8905110.0
897,20,9901740.0
898,20,10211400.0
899,20,10245540.0
900,20,9461790.0
901,20,10702770.0
902,20,8984700.0
903,20,9312030.0
904,20,9931350.0
905,20,9449400.0
906,20,10566330.0
907,20,8809020.0
908,20,9315420.0
909,20,8728980.0
910,20,9011760.0
911,20,9046350.0
912,20,9203820.0
913,20,8811330.0
914,20,9391710.0
915,20,9111720.0
916,20,9172530.0
917,20,8602650.0
918,20,9476520.0
919,20,9052890.0
920,20,9361830.0
921,20,9264630.0
922,20,9453840.0
923,20,10497990.0
924,20,9160590.0
925,20,8724090.0
926,20,8564280.0
927,20,9252330.0
928,20,9536100.0
929,20,10346850.0
930,20,10180380.0
931,20,9932550.0
932,20,8549550.0
933,20,9046830.0
934,20,9315570.0
935,20,9355440.0
936,20,10805370.0
937,20,9122550.0
938,20,9013980.0
939,20,9513030.0
940,20,9250230.0
941,20,9734520.0
942,20,10495710.0
943,20,10309110.0
944,20,9816330.0
945,20,9910260.0
946,20,9624390.0
947,20,9160650.0
948,20,10412550.0
949,20,9239040.0
950,20,9195750.0
951,20,9726300.0
952,20,10139280.0
953,20,10454250.0
954,20,8980050.0
955,20,9612960.0
956,20,11093040.0
957,20,8846280.0
958,20,9626220.0
959,20,9052560.0
960,20,8829720.0
961,20,9425880.0
962,20,10485300.0
963,20,9669840.0
964,20,9636690.0
965,20,10511610.0
966,20,9382560.0
967,20,10158870.0
968,20,9763140.0
969,20,9767070.0
970,20,10293630.0
971,20,9248070.0
972,20,10529910.0
973,20,8846400.0
974,20,9740820.0
975,20,10161090.0
976,20,9865020.0
977,20,10731270.0
978,20,10412520.0
979,20,8540970.0
980,20,8889480.0
981,20,9483510.0
982,20,9349920.0
983,20,9186030.0
984,20,9322620.0
985,20,8700330.0
986,20,9570720.0
987,20,10218600.0
988,20,9185700.0
989,20,9385050.0
990,20,8909910.0
991,20,8255040.0
992,20,9249840.0
993,20,9791700.0
994,20,10291950.0
995,20,10003170.0
996,20,9760620.0
997,20,8880450.0
998,20,9763710.0
999,20,8859750.0
1000,20,8418090.0
1001,20,9500880.0
1002,20,8981490.0
1003,20,9230970.0
1004,20,10032990.0
1005,20,9487710.0
1006,20,9197400.0
1007,20,9138810.0
1008,20,8962590.0
1009,20,9397200.0
1010,20,8953620.0
1011,20,9093570.0
1012,20,10173960.0
1013,20,9474450.0
1014,20,10003770.0
1015,20,9249900.0
1016,20,9523080.0
1017,20,10421370.0
1018,20,9493110.0
1019,20,9083670.0
1020,20,9523920.0
1021,20,10634460.0
1022,20,9485640.0
1023,20,9072570.0
1024,20,9512790.0
1025,20,9769920.0
1026,20,9071700.0
1027,20,9415680.0
1028,20,8816130.0
1029,20,9174270.0
1030,20,9911100.0
1031,20,9523500.0
1032,20,8677380.0
1033,20,10210800.0
1034,20,9217770.0
1035,20,9265290.0
1036,20,10177410.0
1037,20,9508710.0
1038,20,9312930.0
1039,20,9634710.0
1040,20,9081240.0
1041,20,8911170.0
1042,20,10001460.0
1043,20,10154880.0
1044,20,10259430.0
1045,20,9824160.0
1046,20,9200250.0
1047,20,9249240.0
1048,20,10255650.0
1049,20,9829530.0
1050,20,9127860.0
1051,20,8910600.0
1052,20,9492270.0
1053,20,10240650.0
1054,20,9579330.0
1055,20,9353430.0
1056,20,9131910.0
1057,20,10027770.0
1058,20,9813270.0
1059,20,8696580.0
1060,20,9879570.0
1061,20,9008730.0
1062,20,9885960.0
1063,20,9414510.0
1064,20,9635340.0
1065,20,8743770.0
1066,20,9376170.0
1067,20,9315060.0
1068,20,9861840.0
1069,20,9750390.0
1070,20,9770640.0
1071,20,9485670.0
1072,20,8746890.0
1073,20,9063270.0
1074,20,9861000.0
1075,20,9489300.0
1076,20,9375120.0
1077,20,10271130.0
1078,20,9255780.0
1079,20,8903190.0
1080,20,8857440.0
1081,20,9564360.0
1082,20,9467850.0
1083,20,9196770.0
1084,20,9744150.0
1085,20,10073190.0
1086,20,9250410.0
1087,20,9668250.0
1088,20,9125940.0
1089,20,9164970.0
1090,20,9492420.0
1091,20,9120840.0
1092,20,9247770.0
1093,20,9850080.0
1094,20,9410460.0
1095,20,10165140.0
1096,20,9266340.0
1097,20,9201390.0
1098,20,9196110.0
1099,20,10431180.0
1100,20,8913930.0
1101,20,9628440.0
1102,20,9915990.0
1103,20,9081030.0
1104,20,9372750.0
1105,20,9467670.0
1106,20,9771060.0
1107,20,9952950.0
1108,20,10154700.0
1109,20,8678220.0
1110,20,10897230.0
1111,20,9944040.0
1112,20,9629640.0
1113,20,9376020.0
1114,20,9163650.0
1115,20,9271380.0
1116,20,9184260.0
1117,20,10578030.0
1118,20,10417020.0
1119,20,8413740.0
1120,20,9933060.0
1121,20,9049080.0
1122,20,8820510.0
1123,20,10276980.0
1124,20,9363570.0
1125,20,8651310.0
1126,20,9272850.0
1127,20,9077460.0
1128,20,8421390.0
1129,20,9750840.0
1130,20,9106290.0
1131,20,8645070.0
1132,20,11277960.0
1133,20,8910300.0
1134,20,9966960.0
1135,20,8786940.0
1136,20,9570030.0
1137,20,9520740.0
1138,20,9478320.0
1139,20,9183000.0
1140,20,8777640.0
1141,20,9012690.0
1142,20,8770260.0
1143,20,10022280.0
1144,20,9000210.0
1145,20,9069180.0
1146,20,8948550.0
1147,20,9390420.0
1148,20,8947170.0
1149,20,9129630.0
1150,20,9758670.0
1151,20,9505560.0
1152,20,9852150.0
1153,20,9452670.0
1154,20,9960030.0
1155,20,10380090.0
1156,20,9708600.0
1157,20,9314670.0
1158,20,10563540.0
1159,20,9824490.0
1160,20,9240510.0
1161,20,10259850.0
1162,20,9484680.0
1163,20,10212510.0
1164,20,9338220.0
1165,20,9754620.0
1166,20,9335640.0
1167,20,10338450.0
1168,20,9929430.0
1169,20,9810840.0
1170,20,9248940.0
1171,20,9613560.0
1172,20,9483960.0
1173,20,10638540.0
1174,20,9360240.0
1175,20,8891340.0
1176,20,9443880.0
1177,20,8355750.0
1178,20,10389960.0
1179,20,10339380.0
1180,20,10792080.0
1181,20,9132600.0
1182,20,10157190.0
1183,20,9752700.0
1184,20,10271310.0
1185,20,10187130.0
1186,20,9119040.0
1187,20,9236340.0
1188,20,9787110.0
1189,20,9537420.0
1190,20,9667020.0
1191,20,10761420.0
1192,20,9241890.0
1193,20,9433710.0
1194,20,9491280.0
1195,20,10134660.0
1196,20,9617040.0
1197,20,9008850.0
1198,20,9873810.0
1199,20,9912480.0
1200,20,9797190.0
1201,20,9684480.0
1202,20,10132680.0
1203,20,8658600.0
1204,20,9718380.0
1205,20,9638820.0
1206,20,9609090.0
1207,20,9496260.0
1208,20,9646500.0
1209,20,8904540.0
1210,20,9445050.0
1211,20,8850930.0
1212,20,9605070.0
1213,20,8870100.0
1214,20,10450650.0
1215,20,9756030.0
1216,20,8852340.0
1217,20,10422630.0
1218,20,9501690.0
1219,20,9539670.0
1220,20,8822310.0
1221,20,9770430.0
1222,20,9175950.0
1223,20,10726530.0
1224,20,9942300.0
1225,20,10456740.0
1226,20,10043310.0
1227,20,8783580.0
1228,20,9820770.0
1229,20,9856770.0
1230,20,9856830.0
1231,20,9414030.0
1232,20,9146700.0
1233,20,9736830.0
1234,20,9864450.0
1235,20,9231150.0
1236,20,9014130.0
1237,20,8636850.0
1238,20,9484170.0
1239,20,9720690.0
1240,20,10059870.0
1241,20,10065960.0
1242,20,9109590.0
1243,20,9055170.0
1244,20,9767160.0
1245,20,9029610.0
1246,20,9360930.0
1247,20,9912570.0
1248,20,9459870.0
1249,20,9543360.0
1250,20,9091320.0
1251,20,9750000.0
1252,20,9604650.0
1253,20,10351620.0
1254,20,8989560.0
1255,20,9980340.0
1256,20,9708540.0
1257,20,8843730.0
1258,20,9084930.0
1259,20,9584010.0
1260,20,10498170.0
1261,20,9762450.0
1262,20,9572970.0
1263,20,9797550.0
1264,20,9445200.0
1265,20,9692910.0
1266,20,10031370.0
1267,20,10363530.0
1268,20,10810740.0
1269,20,9985470.0
1270,20,10090440.0
1271,20,10045500.0
1272,20,9542790.0
1273,20,9931020.0
1274,20,9777270.0
1275,20,9264600.0
1276,20,9320130.0
1277,20,8921220.0
1278,20,9670800.0
1279,20,9238260.0
1280,20,8553720.0
1281,20,8916990.0
1282,20,9430740.0
1283,20,9625290.0
1284,20,8329620.0
1285,20,9344700.0
1286,20,9076500.0
1287,20,9748230.0
1288,20,9481890.0
1289,20,9378240.0
1290,20,10423830.0
1291,20,9714180.0
1292,20,9491820.0
1293,20,10312710.0
1294,20,9662940.0
1295,20,9046770.0
1296,20,9379500.0
1297,20,8274360.0
1298,20,9688770.0
1299,20,9395460.0
1300,20,9454770.0
1301,20,10522950.0
1302,20,9042570.0
1303,20,9897180.0
1304,20,9756420.0
1305,20,9995040.0
1306,20,9595950.0
1307,20,9798000.0
1308,20,9509070.0
1309,20,8870730.0
1310,20,9015150.0
1311,20,9220380.0
1312,20,8394150.0
1313,20,10091370.0
1314,20,9930090.0
1315,20,10373760.0
1316,20,9541350.0
1317,20,9909420.0
1318,20,8526150.0
1319,20,10065450.0
1320,20,10153260.0
1321,20,8953590.0
1322,20,8699760.0
1323,20,9259830.0
1324,20,9588240.0
1325,20,9934830.0
1326,20,8631030.0
1327,20,9756240.0
1328,20,12632430.0
1329,20,9896220.0
1330,20,9156450.0
1331,20,9593040.0
1332,20,9002610.0
1333,20,9483420.0
1334,20,9294240.0
1335,20,9307680.0
1336,20,9832380.0
1337,20,8618370.0
1338,20,9610560.0
1339,20,9635100.0
1340,20,9257310.0
1341,20,8556840.0
1342,20,10598610.0
1343,20,9562500.0
1344,20,10047930.0
1345,20,9622230.0
1346,20,9606510.0
1347,20,10517640.0
1348,20,9934260.0
1349,20,10104300.0
1350,20,8904960.0
1351,20,9858360.0
1352,20,9555300.0
1353,20,8499150.0
1354,20,9045330.0
1355,20,9606840.0
1356,20,9029790.0
1357,20,9139500.0
1358,20,9570210.0
1359,20,9213630.0
1360,20,10542570.0
