,iteration,max_houses,old_score,new_score
0,0,20,10317810.0,9834660.0
1,1,20,10343460.0,10343460.0
2,2,20,10343460.0,9919590.0
3,3,20,10343460.0,9765810.0
4,4,20,10343460.0,10073850.0
5,5,20,10343460.0,9639000.0
6,6,20,10343460.0,10343460.0
7,7,20,10343460.0,10280190.0
8,8,20,10343460.0,10088100.0
9,9,20,10343460.0,9967260.0
10,10,20,10343460.0,10198110.0
11,11,20,10343460.0,9611160.0
12,12,20,10343460.0,10181010.0
13,13,20,10343460.0,10232310.0
14,14,20,10343460.0,10198110.0
15,15,20,10343460.0,10070760.0
16,16,20,10343460.0,10309260.0
17,17,20,10343460.0,10085910.0
18,18,20,10343460.0,10029390.0
19,19,20,10369110.0,10369110.0
20,20,20,10369110.0,10272660.0
21,21,20,10369110.0,10104060.0
22,22,20,10369110.0,10089660.0
23,23,20,10369110.0,9978060.0
24,24,20,10369110.0,10293510.0
25,25,20,10369110.0,10215210.0
26,26,20,10369110.0,10292160.0
27,27,20,10369110.0,10232310.0
28,28,20,10369110.0,9612510.0
29,29,20,10369110.0,10208940.0
30,30,20,10369110.0,9984330.0
31,31,20,10369110.0,9467460.0
32,32,20,10369110.0,10369110.0
33,33,20,10369110.0,10112610.0
34,34,20,10369110.0,10092090.0
35,35,20,10512750.0,10512750.0
36,36,20,10512750.0,10427250.0
37,37,20,10512750.0,9953550.0
38,38,20,10512750.0,10425450.0
39,39,20,10512750.0,9957000.0
40,40,20,10512750.0,10316100.0
41,41,20,10512750.0,10375710.0
42,42,20,10512750.0,10478550.0
43,43,20,10512750.0,10264800.0
44,44,20,10512750.0,10512750.0
45,45,20,10512750.0,10333200.0
46,46,20,10512750.0,10196400.0
47,47,20,10512750.0,10350300.0
48,48,20,10512750.0,9999750.0
49,49,20,10512750.0,10063590.0
50,50,20,10512750.0,10341750.0
51,51,20,10512750.0,10281900.0
52,52,20,10512750.0,10299000.0
53,53,20,10512750.0,10049910.0
54,54,20,10512750.0,10290450.0
55,55,20,10512750.0,10316100.0
56,56,20,10512750.0,10424850.0
57,57,20,10512750.0,10389600.0
58,58,20,10512750.0,10105050.0
59,59,20,10512750.0,10340040.0
60,60,20,10512750.0,10487100.0
61,61,20,10572600.0,10572600.0
62,62,20,10572600.0,10512750.0
63,63,20,10572600.0,10371390.0
64,64,20,10572600.0,10555500.0
65,65,20,10572600.0,10445700.0
66,66,20,10572600.0,10416990.0
67,67,20,10572600.0,10260240.0
68,68,20,10572600.0,10441950.0
69,69,20,10572600.0,10555500.0
70,70,20,10572600.0,10256250.0
71,71,20,10572600.0,10493250.0
72,72,20,10572600.0,10487100.0
73,73,20,10709400.0,10709400.0
74,74,20,10709400.0,10421400.0
75,75,20,10709400.0,10540560.0
76,76,20,10709400.0,10531200.0
77,77,20,10709400.0,10623900.0
78,78,20,10709400.0,10410150.0
79,79,20,10802100.0,10802100.0
80,80,20,10802100.0,10547880.0
81,81,20,10802100.0,10665300.0
82,82,20,10802100.0,10452900.0
83,83,20,10802100.0,10300020.0
84,84,20,10802100.0,10384860.0
85,85,20,10802100.0,10499430.0
86,86,20,10802100.0,10639650.0
87,87,20,10802100.0,10572480.0
88,88,20,10802100.0,10116300.0
89,89,20,10802100.0,10228380.0
90,90,20,10938900.0,10938900.0
91,91,20,10938900.0,10682400.0
92,92,20,10938900.0,10516500.0
93,93,20,10938900.0,10864230.0
94,94,20,10938900.0,10733700.0
95,95,20,10938900.0,10648200.0
96,96,20,10938900.0,10690590.0
97,97,20,10938900.0,10904700.0
98,98,20,10938900.0,10502850.0
99,99,20,10938900.0,10665300.0
100,100,20,10938900.0,10734270.0
101,101,20,10938900.0,10490520.0
102,102,20,10938900.0,10682700.0
103,103,20,10938900.0,10545600.0
104,104,20,10938900.0,10742250.0
105,105,20,10956930.0,10956930.0
106,106,20,11065230.0,11065230.0
107,107,20,11065230.0,10799610.0
108,108,20,11065230.0,10731780.0
109,109,20,11065230.0,10466730.0
110,110,20,11065230.0,10725510.0
111,111,20,11065230.0,10815000.0
112,112,20,11065230.0,10761420.0
113,113,20,11065230.0,11048130.0
114,114,20,11065230.0,10911330.0
115,115,20,11065230.0,10776240.0
116,116,20,11065230.0,10936980.0
117,117,20,11065230.0,10441680.0
118,118,20,11065230.0,10800180.0
119,119,20,11065230.0,10516710.0
