iteration,max_houses,score
0,20,8787240.0
1,20,8723280.0
2,20,9173010.0
3,20,8979240.0
4,20,9502560.0
5,20,9147030.0
6,20,9906240.0
7,20,9868050.0
8,20,9811440.0
9,20,9557640.0
10,20,9602250.0
11,20,8944440.0
12,20,9243030.0
13,20,9201630.0
14,20,8971230.0
15,20,9083670.0
16,20,9796260.0
17,20,9308520.0
18,20,9299190.0
19,20,9755520.0
20,20,9405240.0
21,20,9887700.0
22,20,8957280.0
23,20,10204440.0
24,20,9256320.0
25,20,9519930.0
26,20,9642750.0
27,20,11012880.0
28,20,9383730.0
29,20,9112620.0
30,20,9052440.0
31,20,9215550.0
32,20,9953430.0
33,20,10611360.0
34,20,10554420.0
35,20,10847820.0
36,20,8936280.0
37,20,9140910.0
38,20,9522000.0
39,20,10271640.0
40,20,9216480.0
41,20,9144360.0
42,20,9771870.0
43,20,9966690.0
44,20,10121400.0
45,20,9199680.0
46,20,9159810.0
47,20,9233670.0
48,20,8587710.0
49,20,8905770.0
50,20,9438630.0
51,20,9877140.0
52,20,8760660.0
53,20,8479680.0
54,20,10301580.0
55,20,9661830.0
56,20,8371710.0
57,20,8678010.0
58,20,9889650.0
59,20,9828570.0
60,20,10024710.0
61,20,8960820.0
62,20,9459120.0
63,20,8955660.0
64,20,9125730.0
65,20,9028320.0
66,20,9131970.0
67,20,10219050.0
68,20,9632100.0
69,20,10081170.0
70,20,9948720.0
71,20,9428250.0
72,20,9823260.0
73,20,9075990.0
74,20,8831280.0
75,20,9108720.0
76,20,9927990.0
77,20,9838740.0
78,20,9187140.0
79,20,9576300.0
80,20,9614670.0
81,20,10995780.0
82,20,9544590.0
83,20,9580500.0
84,20,9544980.0
85,20,9584580.0
86,20,9820350.0
87,20,9120840.0
88,20,9108330.0
89,20,10318590.0
90,20,9455370.0
91,20,10353480.0
92,20,9589350.0
93,20,10097670.0
94,20,9636810.0
95,20,10130790.0
96,20,10099050.0
97,20,9036000.0
98,20,9568800.0
99,20,10317690.0
100,20,10642410.0
101,20,10357620.0
102,20,9739860.0
103,20,9312210.0
104,20,9763170.0
105,20,9698670.0
106,20,9967440.0
107,20,9739320.0
108,20,10109580.0
109,20,9253080.0
110,20,10332480.0
111,20,9734730.0
112,20,9192210.0
113,20,9685020.0
114,20,9277770.0
115,20,9650820.0
116,20,9637920.0
117,20,10076490.0
118,20,9723450.0
119,20,9828930.0
120,20,9491670.0
121,20,9829110.0
122,20,9019440.0
123,20,9224880.0
124,20,8957100.0
125,20,9686940.0
126,20,9564960.0
127,20,10487610.0
128,20,9017190.0
129,20,9411420.0
130,20,9480840.0
131,20,8824770.0
132,20,9136560.0
133,20,9114120.0
134,20,9317430.0
135,20,9577680.0
136,20,9068970.0
137,20,9372870.0
138,20,9511440.0
139,20,9282360.0
140,20,9862500.0
141,20,10510020.0
142,20,9605010.0
143,20,9455580.0
144,20,9875220.0
145,20,9571620.0
146,20,8845050.0
147,20,9009510.0
148,20,11110920.0
149,20,9176520.0
150,20,9217830.0
151,20,10938420.0
152,20,9356610.0
153,20,10161630.0
154,20,10301790.0
155,20,10383960.0
156,20,9708510.0
157,20,9233070.0
158,20,9109410.0
159,20,8962410.0
160,20,9468120.0
161,20,9955140.0
162,20,9723240.0
163,20,9432840.0
164,20,9204270.0
