,iteration,max_houses,score
0,0,20,9174400.0
1,1,20,13517600.0
2,2,20,13578600.0
3,3,20,14178120.0
4,4,20,13915320.0
5,5,20,13787640.0
6,6,20,13905960.0
7,7,20,14145360.0
8,8,20,14239980.0
9,9,20,14297970.0
10,10,20,14428020.0
11,11,20,14695920.0
12,12,20,14952870.0
13,13,20,15230460.0
14,14,20,15499500.0
15,15,20,15638100.0
16,16,20,15813300.0
17,17,20,16025100.0
18,18,20,16301550.0
19,19,20,16549950.0
