,iteration,max_houses,score
0,0,20,9808050.0
1,1,20,9614130.0
2,2,20,9813660.0
3,3,20,9239730.0
4,4,20,9486390.0
5,5,20,9703290.0
6,6,20,9003180.0
7,7,20,9221070.0
8,8,20,9118920.0
9,9,20,9142470.0
