,iteration,max_houses,old_score,new_score
0,0,20,9514800.0,9514800.0
1,1,20,9514800.0,9140880.0
2,2,20,9514800.0,9426900.0
3,3,20,9734400.0,9734400.0
4,4,20,9734400.0,9717300.0
5,5,20,10393200.0,10393200.0
6,6,20,10393200.0,10018650.0
7,7,20,10776240.0,10776240.0
8,8,20,10776240.0,10111680.0
9,9,20,10776240.0,10459320.0
10,10,20,10776240.0,10014840.0
11,11,20,10776240.0,10639440.0
12,12,20,10776240.0,10517640.0
13,13,20,10776240.0,9850800.0
14,14,20,10776240.0,10759140.0
15,15,20,10776240.0,9814200.0
16,16,20,10836090.0,10836090.0
17,17,20,10836090.0,10261920.0
18,18,20,10836090.0,10707270.0
19,19,20,10836090.0,10736910.0
20,20,20,10836090.0,10577310.0
21,21,20,10836090.0,9862290.0
22,22,20,10836090.0,10532850.0
23,23,20,10836090.0,10658250.0
24,24,20,10836090.0,10750590.0
25,25,20,10836090.0,10468440.0
26,26,20,10836090.0,10720140.0
27,27,20,10836090.0,10647990.0
28,28,20,10836090.0,10552800.0
29,29,20,10836090.0,10160190.0
30,30,20,10836090.0,10317090.0
31,31,20,10836090.0,10579020.0
32,32,20,10836090.0,10143090.0
33,33,20,10836090.0,10548120.0
34,34,20,10836090.0,10125990.0
35,35,20,10836090.0,10372680.0
36,36,20,10836090.0,10594980.0
37,37,20,10836090.0,10750020.0
38,38,20,10836090.0,10659390.0
39,39,20,10836090.0,10627470.0
40,40,20,10836090.0,10460460.0
41,41,20,10836090.0,10463160.0
42,42,20,10947810.0,10947810.0
43,43,20,10947810.0,10896510.0
44,44,20,10947810.0,10523160.0
45,45,20,10947810.0,10793910.0
46,46,20,10947810.0,10838010.0
47,47,20,10947810.0,10240830.0
48,48,20,10947810.0,10776810.0
49,49,20,10947810.0,10810770.0
50,50,20,10947810.0,10398810.0
51,51,20,10947810.0,10679910.0
52,52,20,10947810.0,10563630.0
53,53,20,10947810.0,10718670.0
54,54,20,10947810.0,10444470.0
55,55,20,10947810.0,10659960.0
56,56,20,10947810.0,10568190.0
57,57,20,10947810.0,10824660.0
58,58,20,10947810.0,10486680.0
59,59,20,10947810.0,10435410.0
60,60,20,10947810.0,10552800.0
61,61,20,10947810.0,10801410.0
62,62,20,10947810.0,10430820.0
63,63,20,10947810.0,10891380.0
64,64,20,10947810.0,10707270.0
65,65,20,10947810.0,10838940.0
66,66,20,10947810.0,10405170.0
67,67,20,10947810.0,10853760.0
68,68,20,10947810.0,10574460.0
69,69,20,10947810.0,10765980.0
70,70,20,10947810.0,10642380.0
71,71,20,10947810.0,10413150.0
72,72,20,10947810.0,10759140.0
73,73,20,10947810.0,10491240.0
74,74,20,10947810.0,10843500.0
75,75,20,10947810.0,10804170.0
76,76,20,10947810.0,10678200.0
77,77,20,10947810.0,10152210.0
78,78,20,10947810.0,10480980.0
79,79,20,10947810.0,10535700.0
80,80,20,10947810.0,10896510.0
81,81,20,10947810.0,10776810.0
82,82,20,10947810.0,10059870.0
83,83,20,10947810.0,10485540.0
84,84,20,10947810.0,10753440.0
85,85,20,10947810.0,10711830.0
86,86,20,10947810.0,10913610.0
87,87,20,10947810.0,10868010.0
88,88,20,10947810.0,10516890.0
89,89,20,10947810.0,10598970.0
90,90,20,10947810.0,10899930.0
91,91,20,10947810.0,10640010.0
92,92,20,10947810.0,10799610.0
93,93,20,10947810.0,10665660.0
94,94,20,10947810.0,10691310.0
95,95,20,11058960.0,11058960.0
96,96,20,11058960.0,10712970.0
97,97,20,11058960.0,10654260.0
98,98,20,11058960.0,9888870.0
99,99,20,11058960.0,10605240.0
100,100,20,11058960.0,10752870.0
101,101,20,11058960.0,10664520.0
102,102,20,11058960.0,10947810.0
103,103,20,11058960.0,10659960.0
104,104,20,11058960.0,10819560.0
105,105,20,11058960.0,10721010.0
106,106,20,11058960.0,10795050.0
107,107,20,11058960.0,10873710.0
108,108,20,11058960.0,10874610.0
109,109,20,11058960.0,10694160.0
110,110,20,11058960.0,10675350.0
111,111,20,11058960.0,10644060.0
112,112,20,11058960.0,10119360.0
113,113,20,11058960.0,10925580.0
114,114,20,11058960.0,10947810.0
115,115,20,11058960.0,10771680.0
116,116,20,11058960.0,10921020.0
117,117,20,11058960.0,10740330.0
118,118,20,11058960.0,10398690.0
119,119,20,11058960.0,10661670.0
120,120,20,11058960.0,10450770.0
121,121,20,11058960.0,10707840.0
122,122,20,11058960.0,10573320.0
123,123,20,11058960.0,10854330.0
124,124,20,11058960.0,10553760.0
125,125,20,11058960.0,10685610.0
126,126,20,11058960.0,10905960.0
127,127,20,11110260.0,11110260.0
128,128,20,11110260.0,11005260.0
129,129,20,11110260.0,10701570.0
130,130,20,11110260.0,10663380.0
131,131,20,11110260.0,10906770.0
132,132,20,11110260.0,10701570.0
133,133,20,11118810.0,11118810.0
134,134,20,11118810.0,10514040.0
135,135,20,11118810.0,10982010.0
136,136,20,11118810.0,10333260.0
137,137,20,11118810.0,10416570.0
138,138,20,11281260.0,11281260.0
139,139,20,11281260.0,11195760.0
140,140,20,11281260.0,10988280.0
141,141,20,11281260.0,10392420.0
142,142,20,11281260.0,10823610.0
143,143,20,11281260.0,11206590.0
144,144,20,11281260.0,11024760.0
145,145,20,11281260.0,10893660.0
146,146,20,11281260.0,11033310.0
147,147,20,11281260.0,10907340.0
148,148,20,11281260.0,10756290.0
149,149,20,11281260.0,10260060.0
150,150,20,11281260.0,10613250.0
151,151,20,11281260.0,10680210.0
152,152,20,11281260.0,10999110.0
153,153,20,11281260.0,10930710.0
154,154,20,11281260.0,10704990.0
155,155,20,11281260.0,10935840.0
156,156,20,11281260.0,11082900.0
157,157,20,11281260.0,11050410.0
158,158,20,11281260.0,10779660.0
159,159,20,11281260.0,10522530.0
160,160,20,11281260.0,10950090.0
161,161,20,11281260.0,11071260.0
162,162,20,11281260.0,10417740.0
163,163,20,11281260.0,11076060.0
164,164,20,11281260.0,11033310.0
165,165,20,11281260.0,10854330.0
166,166,20,11281260.0,10490670.0
167,167,20,11281260.0,10813680.0
168,168,20,11281260.0,11050410.0
169,169,20,11281260.0,11093160.0
170,170,20,11281260.0,10849200.0
171,171,20,11281260.0,11166360.0
172,172,20,11281260.0,10703850.0
173,173,20,11281260.0,11161560.0
174,174,20,11281260.0,11025330.0
175,175,20,11281260.0,11229960.0
176,176,20,11281260.0,10736970.0
177,177,20,11281260.0,11247060.0
178,178,20,11281260.0,10823610.0
179,179,20,11281260.0,11058960.0
180,180,20,11281260.0,11227560.0
181,181,20,11281260.0,10500360.0
