,iteration,max_houses,old_score,new_score
0,0,60,23153190.0,22839210.0
1,1,60,23153190.0,23057880.0
2,2,60,23153190.0,23116590.0
3,3,60,23153190.0,23031780.0
4,4,60,23153190.0,23101890.0
5,5,60,23153190.0,23054010.0
6,6,60,23153190.0,23105310.0
7,7,60,23161740.0,23161740.0
8,8,60,23161740.0,23106570.0
9,9,60,23161740.0,23085930.0
10,10,60,23161740.0,23116140.0
11,11,60,23161740.0,23064840.0
12,12,60,23161740.0,23094480.0
13,13,60,23161740.0,22985820.0
14,14,60,23161740.0,23144640.0
15,15,60,23192520.0,23192520.0
16,16,60,23192520.0,23099490.0
17,17,60,23192520.0,23103030.0
18,18,60,23192520.0,23175420.0
19,19,60,23192520.0,23192520.0
20,20,60,23270400.0,23270400.0
21,21,60,23270400.0,23165400.0
22,22,60,23270400.0,23228790.0
23,23,60,23270400.0,23192310.0
24,24,60,23270400.0,23245890.0
25,25,60,23270400.0,23208150.0
26,26,60,23270400.0,23168940.0
27,27,60,23270400.0,23080920.0
28,28,60,23270400.0,23077500.0
29,29,60,23270400.0,23142150.0
30,30,60,23270400.0,23116380.0
31,31,60,23270400.0,23171550.0
32,32,60,23270400.0,23254440.0
33,33,60,23270400.0,23188320.0
34,34,60,23270400.0,23150700.0
35,35,60,23270400.0,23145900.0
36,36,60,23270400.0,23202000.0
37,37,60,23270400.0,23245080.0
38,38,60,23270400.0,23048190.0
39,39,60,23270400.0,23237340.0
40,40,60,23270400.0,23135760.0
41,41,60,23270400.0,23177490.0
42,42,60,23270400.0,23200740.0
43,43,60,23270400.0,23270400.0
44,44,60,23270400.0,23104500.0
45,45,60,23270400.0,23210550.0
46,46,60,23270400.0,23193450.0
47,47,60,23293770.0,23293770.0
48,48,60,23293770.0,23168940.0
49,49,60,23293770.0,23197320.0
50,50,60,23293770.0,23237340.0
51,51,60,23293770.0,23237340.0
52,52,60,23293770.0,23088330.0
53,53,60,23293770.0,23217960.0
54,54,60,23293770.0,23248620.0
55,55,60,23293770.0,23056860.0
56,56,60,23293770.0,23293770.0
57,57,60,23293770.0,23116500.0
58,58,60,23293770.0,23268120.0
59,59,60,23513370.0,23513370.0
60,60,60,23513370.0,23383860.0
61,61,60,23539020.0,23539020.0
62,62,60,23539020.0,23296170.0
63,63,60,23556120.0,23556120.0
64,64,60,23556120.0,23476320.0
65,65,60,23556120.0,23257980.0
66,66,60,23556120.0,23381130.0
67,67,60,23556120.0,23514510.0
68,68,60,23556120.0,23468220.0
69,69,60,23556120.0,23479170.0
70,70,60,23556120.0,23482590.0
71,71,60,23556120.0,23205540.0
72,72,60,23556120.0,23527050.0
73,73,60,23556120.0,23519520.0
74,74,60,23556120.0,23399370.0
75,75,60,23556120.0,23279070.0
76,76,60,23556120.0,23524200.0
77,77,60,23556120.0,23539020.0
78,78,60,23556120.0,23423880.0
79,79,60,23556120.0,23479170.0
80,80,60,23556120.0,23345070.0
81,81,60,23556120.0,23341650.0
82,82,60,23556120.0,23539020.0
83,83,60,23556120.0,23444970.0
84,84,60,23556120.0,23364030.0
85,85,60,23556120.0,23470620.0
86,86,60,23556120.0,23416920.0
87,87,60,23556120.0,23402220.0
88,88,60,23556120.0,23332770.0
89,89,60,23556120.0,23331420.0
90,90,60,23556120.0,23318430.0
91,91,60,23556120.0,23521920.0
92,92,60,23556120.0,23531610.0
93,93,60,23556120.0,23364240.0
94,94,60,23556120.0,23448390.0
95,95,60,23556120.0,23364120.0
96,96,60,23556120.0,23464350.0
97,97,60,23556120.0,23438700.0
98,98,60,23556120.0,23428890.0
99,99,60,23556120.0,23315010.0
100,100,60,23556120.0,23547570.0
101,101,60,23556120.0,23399820.0
102,102,60,23556120.0,23385330.0
103,103,60,23556120.0,23470620.0
104,104,60,23556120.0,23548710.0
105,105,60,23556120.0,23402220.0
106,106,60,23556120.0,23180250.0
107,107,60,23556120.0,23419200.0
108,108,60,23556120.0,23335170.0
109,109,60,23556120.0,23496270.0
110,110,60,23556120.0,23480310.0
111,111,60,23556120.0,23547570.0
112,112,60,23556120.0,23514510.0
113,113,60,23556120.0,23556120.0
114,114,60,23556120.0,23282160.0
115,115,60,23556120.0,23479170.0
116,116,60,23556120.0,23547570.0
117,117,60,23556120.0,23349870.0
118,118,60,23556120.0,23339730.0
119,119,60,23556120.0,23547570.0
120,120,60,23556120.0,23556120.0
121,121,60,23556120.0,23427870.0
122,122,60,23598870.0,23598870.0
123,123,60,23598870.0,23456940.0
124,124,60,23598870.0,23325030.0
125,125,60,23598870.0,23470050.0
126,126,60,23598870.0,23316360.0
127,127,60,23598870.0,23521920.0
128,128,60,23598870.0,23510970.0
129,129,60,23598870.0,23362170.0
130,130,60,23598870.0,23460360.0
131,131,60,23598870.0,23542440.0
132,132,60,23598870.0,23462070.0
133,133,60,23598870.0,23482920.0
134,134,60,23598870.0,23413260.0
135,135,60,23598870.0,23590320.0
136,136,60,23598870.0,23531610.0
137,137,60,23598870.0,23480310.0
138,138,60,23598870.0,23447250.0
139,139,60,23598870.0,23508240.0
140,140,60,23598870.0,23496270.0
141,141,60,23598870.0,23558400.0
142,142,60,23598870.0,23484060.0
143,143,60,23598870.0,23490000.0
144,144,60,23598870.0,23590320.0
145,145,60,23598870.0,23573220.0
146,146,60,23598870.0,23387610.0
147,147,60,23598870.0,23580630.0
