,iteration,max_houses,old_score,new_score
0,0,40,22950510.0,21769110.0
1,1,40,22950510.0,21515910.0
2,2,40,22950510.0,22219860.0
3,3,40,22950510.0,22547910.0
4,4,40,22950510.0,21984120.0
5,5,40,22950510.0,22351560.0
6,6,40,22950510.0,22056360.0
7,7,40,22950510.0,21806310.0
8,8,40,22950510.0,22304010.0
9,9,40,22950510.0,21335310.0
10,10,40,22950510.0,21640410.0
11,11,40,22950510.0,21389010.0
12,12,40,22950510.0,21330510.0
13,13,40,22950510.0,22487940.0
14,14,40,22950510.0,21227910.0
15,15,40,22950510.0,21301110.0
16,16,40,22950510.0,20487030.0
17,17,40,22950510.0,21962310.0
18,18,40,22950510.0,21705030.0
19,19,40,22950510.0,21842910.0
20,20,40,22950510.0,21245010.0
21,21,40,22950510.0,22121070.0
22,22,40,22950510.0,22239360.0
23,23,40,22950510.0,21407460.0
24,24,40,22950510.0,21391410.0
25,25,40,22950510.0,21922950.0
26,26,40,22950510.0,22304910.0
27,27,40,22950510.0,21303510.0
28,28,40,22950510.0,22056360.0
29,29,40,22950510.0,21041550.0
30,30,40,22950510.0,21339060.0
31,31,40,22950510.0,21773760.0
32,32,40,22950510.0,21502560.0
33,33,40,22950510.0,22491810.0
34,34,40,22950510.0,21511110.0
35,35,40,22950510.0,22519860.0
36,36,40,22950510.0,21845310.0
37,37,40,22950510.0,22392960.0
38,38,40,22950510.0,22108710.0
39,39,40,22950510.0,21665550.0
40,40,40,22950510.0,22211310.0
41,41,40,22950510.0,21227550.0
42,42,40,22950510.0,21364710.0
43,43,40,22950510.0,22702860.0
44,44,40,22950510.0,22376280.0
45,45,40,22950510.0,21669510.0
46,46,40,22950510.0,21339060.0
47,47,40,22950510.0,22323510.0
48,48,40,22950510.0,21596310.0
49,49,40,22950510.0,22073460.0
50,50,40,22950510.0,21989310.0
51,51,40,22950510.0,20315310.0
52,52,40,22950510.0,21390360.0
53,53,40,22950510.0,22334460.0
54,54,40,22950510.0,22323510.0
55,55,40,22950510.0,21901140.0
56,56,40,22950510.0,22332060.0
57,57,40,22950510.0,21866160.0
58,58,40,22950510.0,22730910.0
59,59,40,22950510.0,22323510.0
60,60,40,22950510.0,20571510.0
61,61,40,22950510.0,21636360.0
62,62,40,22950510.0,22094670.0
63,63,40,22950510.0,21202260.0
64,64,40,22950510.0,21627060.0
65,65,40,22950510.0,21989310.0
66,66,40,22950510.0,21584310.0
67,67,40,22950510.0,21047310.0
68,68,40,22950510.0,21760860.0
69,69,40,22950510.0,22232460.0
70,70,40,22950510.0,22379610.0
71,71,40,22950510.0,19985910.0
72,72,40,22950510.0,21641430.0
73,73,40,22950510.0,20717910.0
74,74,40,22950510.0,21725910.0
75,75,40,22950510.0,21391410.0
76,76,40,22950510.0,21769710.0
77,77,40,22950510.0,21877110.0
78,78,40,22950510.0,21873360.0
79,79,40,22950510.0,21350010.0
80,80,40,22950510.0,21755670.0
81,81,40,22950510.0,21682710.0
82,82,40,22950510.0,21553950.0
83,83,40,22950510.0,21236460.0
84,84,40,22950510.0,22269810.0
85,85,40,22950510.0,21737190.0
86,86,40,22950510.0,21868560.0
87,87,40,22950510.0,22385550.0
88,88,40,22950510.0,21424560.0
89,89,40,22950510.0,21892950.0
90,90,40,22950510.0,21951870.0
91,91,40,22950510.0,21147750.0
92,92,40,22950510.0,21983160.0
93,93,40,22950510.0,21584310.0
94,94,40,22950510.0,19938870.0
95,95,40,22950510.0,21703350.0
96,96,40,22950510.0,21989310.0
97,97,40,22950510.0,21842910.0
98,98,40,22950510.0,22376190.0
99,99,40,22950510.0,21611190.0
100,100,40,22950510.0,21486510.0
101,101,40,22950510.0,21904650.0
102,102,40,22950510.0,21874230.0
103,103,40,22950510.0,21838110.0
104,104,40,22950510.0,22371060.0
105,105,40,22950510.0,21888060.0
106,106,40,22950510.0,22424430.0
107,107,40,22950510.0,20121870.0
108,108,40,22950510.0,22056150.0
109,109,40,22950510.0,21609510.0
110,110,40,22950510.0,21686190.0
111,111,40,22950510.0,21564810.0
112,112,40,22950510.0,21303510.0
113,113,40,22950510.0,21868560.0
114,114,40,22950510.0,21321960.0
115,115,40,22950510.0,21797760.0
116,116,40,22950510.0,21157110.0
117,117,40,22950510.0,22045410.0
118,118,40,22950510.0,22095360.0
119,119,40,22950510.0,21888060.0
120,120,40,22950510.0,19904190.0
121,121,40,22950510.0,22657710.0
122,122,40,22950510.0,21326070.0
123,123,40,22950510.0,21548790.0
124,124,40,22950510.0,21407460.0
125,125,40,22950510.0,21254550.0
126,126,40,22950510.0,21657390.0
127,127,40,22950510.0,22246590.0
128,128,40,22950510.0,22042110.0
129,129,40,22950510.0,22528410.0
130,130,40,22950510.0,22545510.0
131,131,40,22950510.0,20644710.0
132,132,40,22950510.0,22293630.0
133,133,40,22950510.0,22296390.0
134,134,40,22950510.0,22051560.0
135,135,40,22950510.0,21856320.0
136,136,40,22950510.0,21421830.0
137,137,40,22950510.0,22080630.0
138,138,40,22950510.0,22127160.0
139,139,40,22950510.0,21157110.0
140,140,40,22950510.0,21875490.0
141,141,40,22950510.0,20791110.0
142,142,40,22950510.0,21620910.0
143,143,40,22950510.0,21801030.0
144,144,40,22950510.0,21813150.0
145,145,40,22950510.0,21859950.0
146,146,40,22950510.0,21304860.0
147,147,40,22950510.0,21550110.0
148,148,40,22950510.0,21913710.0
149,149,40,22950510.0,21741870.0
150,150,40,22950510.0,21487860.0
151,151,40,22950510.0,22219860.0
152,152,40,22950510.0,22023510.0
153,153,40,22950510.0,22364190.0
154,154,40,22950510.0,21382860.0
155,155,40,22950510.0,21010710.0
156,156,40,22950510.0,21876990.0
157,157,40,22950510.0,21620910.0
158,158,40,22950510.0,21243510.0
159,159,40,22950510.0,20847270.0
160,160,40,22950510.0,21497790.0
161,161,40,22950510.0,22098600.0
162,162,40,22950510.0,22438110.0
163,163,40,22950510.0,22418610.0
164,164,40,22950510.0,21533010.0
165,165,40,22950510.0,20095710.0
166,166,40,22950510.0,21583110.0
167,167,40,22950510.0,22267410.0
168,168,40,22950510.0,22101510.0
169,169,40,22950510.0,22480860.0
170,170,40,22950510.0,21689310.0
171,171,40,22950510.0,21373260.0
172,172,40,22950510.0,21481710.0
173,173,40,22950510.0,22114860.0
174,174,40,22950510.0,21811830.0
175,175,40,22950510.0,21941760.0
176,176,40,22950510.0,22278360.0
177,177,40,22950510.0,22388160.0
178,178,40,22950510.0,22351560.0
179,179,40,22950510.0,20791110.0
180,180,40,22950510.0,21925320.0
181,181,40,22950510.0,21424560.0
182,182,40,22950510.0,21922260.0
183,183,40,22950510.0,21313410.0
184,184,40,22950510.0,22388160.0
185,185,40,22950510.0,22392960.0
186,186,40,22950510.0,21952710.0
187,187,40,22950510.0,22487940.0
188,188,40,22950510.0,21483750.0
189,189,40,22950510.0,22222260.0
190,190,40,22950510.0,21920910.0
191,191,40,22950510.0,21956790.0
192,192,40,22950510.0,22373460.0
193,193,40,22950510.0,19949310.0
194,194,40,22950510.0,20534910.0
195,195,40,22950510.0,22438110.0
196,196,40,22950510.0,21245010.0
197,197,40,22950510.0,21804090.0
198,198,40,22950510.0,22300260.0
199,199,40,22950510.0,21896610.0
200,200,40,22950510.0,21347610.0
201,201,40,22950510.0,22730910.0
202,202,40,22950510.0,22239360.0
203,203,40,22950510.0,21673110.0
204,204,40,22950510.0,21955110.0
205,205,40,22950510.0,21856320.0
206,206,40,22950510.0,22071720.0
207,207,40,22950510.0,22399110.0
208,208,40,22950510.0,21867570.0
209,209,40,22950510.0,22435710.0
210,210,40,22950510.0,20278710.0
211,211,40,22950510.0,21424560.0
212,212,40,22950510.0,21766110.0
213,213,40,22950510.0,21407460.0
214,214,40,22950510.0,21997860.0
215,215,40,22950510.0,21825810.0
216,216,40,22950510.0,21873360.0
217,217,40,22950510.0,21601410.0
218,218,40,22950510.0,21819750.0
219,219,40,22950510.0,21797760.0
220,220,40,22950510.0,22343010.0
221,221,40,22950510.0,21868410.0
222,222,40,22950510.0,20461710.0
223,223,40,22950510.0,21373260.0
224,224,40,22950510.0,21449910.0
225,225,40,22950510.0,22618710.0
226,226,40,22950510.0,21373260.0
227,227,40,22950510.0,22584510.0
228,228,40,22950510.0,21307260.0
229,229,40,22950510.0,21462210.0
