iteration,max_houses,score
0,60,23176200.0
1,60,22818240.0
2,60,23183400.0
3,60,23126880.0
4,60,23112150.0
5,60,23025390.0
6,60,23052330.0
7,60,22982880.0
8,60,23167530.0
9,60,23308680.0
10,60,23302320.0
11,60,23394210.0
12,60,22738680.0
13,60,23096310.0
14,60,22865670.0
15,60,22955520.0
16,60,23250090.0
17,60,23484600.0
18,60,23019900.0
19,60,22970670.0
20,60,22699560.0
21,60,23082390.0
22,60,23076600.0
23,60,23356710.0
24,60,23277600.0
25,60,23191590.0
26,60,23050800.0
27,60,23156160.0
28,60,23489280.0
29,60,23135970.0
30,60,23330820.0
31,60,22976040.0
32,60,23006460.0
33,60,23429490.0
34,60,23633850.0
35,60,22865340.0
36,60,23622210.0
37,60,22982880.0
38,60,22942950.0
39,60,23163810.0
40,60,23046690.0
41,60,23122320.0
42,60,23497410.0
43,60,23087790.0
44,60,23389740.0
45,60,23294790.0
46,60,23044320.0
47,60,23457720.0
48,60,23451900.0
49,60,23157420.0
50,60,23211450.0
51,60,23327370.0
52,60,23235180.0
53,60,23528610.0
54,60,22911030.0
55,60,23319060.0
56,60,23001780.0
57,60,23169510.0
58,60,23194350.0
59,60,23266260.0
60,60,23589840.0
61,60,23468880.0
62,60,23028840.0
63,60,22971450.0
64,60,23254410.0
65,60,23407410.0
66,60,23282610.0
67,60,23434890.0
68,60,22991520.0
69,60,23143260.0
70,60,23096070.0
71,60,23146710.0
72,60,23039310.0
73,60,23233110.0
74,60,23275410.0
75,60,23286900.0
76,60,22793850.0
77,60,23120580.0
78,60,23233890.0
79,60,23286000.0
80,60,22999980.0
81,60,23186010.0
82,60,23161050.0
83,60,23606280.0
84,60,23296230.0
85,60,23270940.0
86,60,22860660.0
87,60,23068050.0
88,60,23052060.0
89,60,22938060.0
90,60,23229000.0
91,60,22999860.0
92,60,23225580.0
93,60,22912650.0
94,60,23102220.0
95,60,23746110.0
96,60,23122980.0
97,60,22860660.0
98,60,23262060.0
99,60,23465220.0
