iteration,max_houses,score
0,60,23036340.0
1,60,22914570.0
2,60,23540250.0
3,60,23457000.0
4,60,23127450.0
5,60,23178510.0
6,60,22802160.0
7,60,23286690.0
8,60,23050800.0
9,60,23673960.0
