iteration,max_houses,score
517,20,1727730.0
518,20,3583020.0
519,20,3546120.0
520,20,2514720.0
521,20,1442610.0
522,20,2924790.0
523,20,2099190.0
524,20,2167920.0
525,20,1462770.0
526,20,2147040.0
527,20,2204430.0
528,20,2141310.0
529,20,2751240.0
530,20,2388990.0
531,20,1828320.0
532,20,2721480.0
533,20,2067810.0
534,20,2110110.0
535,20,1811070.0
536,20,1261470.0
537,20,2754120.0
538,20,2328180.0
539,20,2940390.0
540,20,2212590.0
541,20,2152950.0
542,20,1798140.0
543,20,1412730.0
544,20,2837580.0
545,20,2696550.0
546,20,1653240.0
547,20,2149710.0
548,20,2260770.0
549,20,1601760.0
550,20,1901790.0
551,20,1850310.0
552,20,2595030.0
553,20,2558400.0
554,20,2107500.0
555,20,2213040.0
556,20,1822920.0
557,20,2213130.0
558,20,2169930.0
559,20,1685220.0
560,20,2409810.0
561,20,3076260.0
562,20,2306550.0
563,20,3059880.0
564,20,3385710.0
565,20,2765310.0
566,20,4106100.0
567,20,2932260.0
568,20,3340230.0
569,20,3255240.0
570,20,2600850.0
571,20,1766730.0
572,20,2332110.0
573,20,2267310.0
574,20,2377350.0
575,20,2020410.0
576,20,2294010.0
577,20,2267310.0
578,20,1876290.0
579,20,1785030.0
580,20,2563800.0
581,20,2759160.0
582,20,2669160.0
583,20,2011680.0
584,20,2209080.0
585,20,2522700.0
586,20,2557110.0
587,20,2060760.0
588,20,2709030.0
589,20,2266440.0
590,20,2271480.0
591,20,3209670.0
592,20,2704860.0
593,20,3061830.0
594,20,1975680.0
595,20,2466600.0
596,20,1286280.0
597,20,1930920.0
598,20,1744680.0
599,20,1830690.0
600,20,2266560.0
601,20,2234790.0
602,20,2622720.0
603,20,2599980.0
604,20,2000700.0
605,20,2851710.0
606,20,2048220.0
607,20,3158040.0
608,20,1946640.0
609,20,1822800.0
610,20,2849550.0
611,20,2668470.0
612,20,2795760.0
613,20,1306110.0
614,20,2535570.0
615,20,2663580.0
616,20,3222810.0
617,20,2561310.0
618,20,2711640.0
619,20,3093480.0
620,20,2511600.0
621,20,2036460.0
622,20,2726580.0
623,20,2503200.0
624,20,3687450.0
625,20,2408940.0
626,20,2078790.0
627,20,2022000.0
628,20,2274360.0
629,20,2110800.0
630,20,2384280.0
631,20,2773110.0
632,20,2273340.0
633,20,2881290.0
634,20,1961430.0
635,20,2190300.0
636,20,1687710.0
637,20,1667100.0
638,20,1940550.0
639,20,1860630.0
640,20,2549370.0
641,20,3197910.0
642,20,2072520.0
643,20,1641210.0
644,20,2539560.0
645,20,2269620.0
646,20,2156220.0
647,20,3379290.0
648,20,1984560.0
649,20,2623620.0
650,20,1873290.0
651,20,2259960.0
652,20,1277850.0
653,20,2043570.0
654,20,4061910.0
655,20,2358780.0
656,20,2290440.0
657,20,2575470.0
658,20,2432040.0
659,20,1479960.0
660,20,1910700.0
661,20,2069520.0
662,20,1679250.0
663,20,2704890.0
664,20,2959260.0
665,20,2059680.0
666,20,2606970.0
667,20,2357910.0
668,20,1629300.0
669,20,1764990.0
670,20,1398810.0
671,20,3172440.0
672,20,3512580.0
673,20,2185320.0
674,20,2058090.0
675,20,2433810.0
676,20,3054300.0
677,20,2337510.0
678,20,1929540.0
679,20,2135310.0
680,20,2147550.0
681,20,2808750.0
682,20,1646670.0
683,20,3267780.0
684,20,2634390.0
685,20,1532340.0
686,20,2242260.0
687,20,1502100.0
688,20,2473920.0
689,20,2168940.0
690,20,2270460.0
691,20,2196210.0
692,20,1650120.0
693,20,1853370.0
694,20,2479410.0
695,20,2318220.0
696,20,2938020.0
697,20,2386290.0
698,20,2483430.0
699,20,1260450.0
700,20,2632650.0
701,20,2759280.0
702,20,2479830.0
703,20,2543280.0
704,20,2379990.0
705,20,1880730.0
706,20,3374340.0
707,20,2329080.0
708,20,2081250.0
709,20,2049690.0
710,20,2535300.0
711,20,2577120.0
712,20,1969140.0
713,20,2156700.0
714,20,1708590.0
715,20,1844160.0
716,20,2001060.0
717,20,2530170.0
718,20,1511820.0
719,20,2650050.0
720,20,3134820.0
721,20,2444340.0
722,20,1754760.0
723,20,1929300.0
724,20,3086700.0
725,20,2629830.0
726,20,1668000.0
727,20,1745640.0
728,20,2634030.0
729,20,2651580.0
730,20,2176170.0
731,20,2036190.0
732,20,2161950.0
733,20,1939680.0
734,20,2770140.0
735,20,2050350.0
736,20,1719750.0
737,20,2705430.0
738,20,1572030.0
739,20,2054580.0
740,20,2945610.0
741,20,2632230.0
742,20,2124360.0
743,20,2014410.0
744,20,2632230.0
745,20,2233650.0
746,20,2154900.0
747,20,2466390.0
748,20,2400090.0
749,20,2664150.0
750,20,1950180.0
751,20,2540730.0
752,20,2221950.0
753,20,2206860.0
754,20,2072010.0
755,20,1929660.0
756,20,1917180.0
757,20,1934520.0
758,20,2427420.0
759,20,2842200.0
760,20,2061870.0
761,20,2688180.0
762,20,2244720.0
763,20,2481960.0
764,20,1837740.0
765,20,3265800.0
766,20,2389260.0
767,20,4269030.0
768,20,2721060.0
769,20,1385250.0
770,20,1820220.0
771,20,3227610.0
772,20,3563430.0
773,20,2171130.0
774,20,2111010.0
775,20,2674200.0
776,20,2869800.0
777,20,2163900.0
778,20,2937180.0
779,20,2235660.0
780,20,1490970.0
781,20,2754000.0
782,20,2299140.0
783,20,3085260.0
784,20,2083890.0
785,20,1568820.0
786,20,2191860.0
787,20,3395490.0
788,20,1683720.0
789,20,2198760.0
790,20,2400930.0
791,20,3478890.0
792,20,3246660.0
793,20,3735090.0
794,20,2233650.0
795,20,2372880.0
796,20,2430090.0
797,20,3788850.0
798,20,3021000.0
799,20,2658090.0
800,20,897870.0
801,20,1778100.0
802,20,2142780.0
803,20,1980270.0
804,20,2177790.0
805,20,1832820.0
806,20,2343570.0
807,20,1973520.0
808,20,2176620.0
809,20,2627820.0
810,20,2236680.0
811,20,2449950.0
812,20,1789620.0
813,20,3627180.0
814,20,2379180.0
815,20,2183880.0
816,20,2654340.0
817,20,3651450.0
818,20,1634730.0
819,20,2881380.0
820,20,1782000.0
821,20,2041260.0
822,20,2976420.0
823,20,1773000.0
824,20,2180520.0
825,20,1815870.0
826,20,2008200.0
827,20,2520870.0
828,20,2517360.0
829,20,2341470.0
830,20,1744080.0
831,20,1411950.0
832,20,2011200.0
833,20,3686160.0
834,20,1814730.0
835,20,3340620.0
836,20,2719560.0
837,20,1989720.0
838,20,1918770.0
839,20,2384610.0
840,20,2604660.0
841,20,2432100.0
842,20,2113770.0
843,20,2411250.0
844,20,1087110.0
845,20,2121990.0
846,20,2219130.0
847,20,2369610.0
848,20,2530950.0
849,20,3014130.0
850,20,2221050.0
851,20,1650360.0
852,20,2288820.0
853,20,2005170.0
854,20,1928910.0
855,20,2758770.0
856,20,3089550.0
857,20,2765700.0
858,20,2874510.0
859,20,2443350.0
860,20,2100990.0
861,20,3397620.0
862,20,1904310.0
863,20,2395530.0
864,20,1727580.0
865,20,2433090.0
866,20,2727300.0
867,20,2318430.0
868,20,2613510.0
869,20,1821690.0
870,20,2409210.0
871,20,1914750.0
872,20,3225960.0
873,20,2350380.0
874,20,2720490.0
875,20,2039070.0
876,20,1633560.0
877,20,3071940.0
878,20,3225510.0
879,20,2980050.0
880,20,1874940.0
881,20,3134040.0
882,20,2647050.0
883,20,1665540.0
884,20,2049810.0
885,20,2481390.0
886,20,2474790.0
887,20,1965300.0
888,20,1500060.0
889,20,1645650.0
890,20,2044350.0
891,20,2027670.0
892,20,1625040.0
893,20,2259480.0
894,20,2999100.0
895,20,1966800.0
896,20,3045570.0
897,20,1660290.0
898,20,2878350.0
899,20,2435940.0
900,20,1809090.0
901,20,1353990.0
902,20,1898550.0
903,20,1479870.0
904,20,1737660.0
905,20,2147850.0
906,20,3050490.0
907,20,1499730.0
908,20,2624520.0
909,20,1578540.0
910,20,3225630.0
911,20,1858530.0
912,20,2420220.0
913,20,1635810.0
914,20,2476950.0
915,20,2323740.0
916,20,3111330.0
917,20,2270520.0
918,20,3411270.0
919,20,2690310.0
920,20,2030730.0
921,20,3009840.0
922,20,1819290.0
923,20,1909920.0
924,20,2948850.0
925,20,3170580.0
926,20,2447550.0
927,20,2154630.0
928,20,2711520.0
929,20,1973640.0
930,20,2387670.0
931,20,1708140.0
932,20,2017170.0
933,20,3096630.0
934,20,2475510.0
935,20,2440110.0
936,20,2909700.0
937,20,2616450.0
938,20,2251140.0
939,20,2545110.0
940,20,1677360.0
941,20,2054370.0
942,20,2522160.0
943,20,2543580.0
944,20,2555640.0
945,20,2631330.0
946,20,3306120.0
947,20,2430390.0
948,20,2078040.0
949,20,2576670.0
950,20,2450100.0
951,20,2173830.0
952,20,1522050.0
953,20,2516040.0
954,20,2300850.0
955,20,2247810.0
956,20,2107560.0
957,20,2275290.0
958,20,2795880.0
959,20,2451570.0
960,20,2441040.0
961,20,2310870.0
962,20,3686460.0
963,20,2627820.0
964,20,2003430.0
965,20,3068880.0
966,20,1533480.0
967,20,2511000.0
968,20,2218140.0
969,20,1717020.0
970,20,3173820.0
971,20,1560150.0
972,20,2365470.0
973,20,2408280.0
974,20,3024030.0
975,20,2550960.0
976,20,1786710.0
977,20,1908300.0
978,20,3226440.0
979,20,2535660.0
980,20,2710950.0
981,20,2975730.0
982,20,3621600.0
983,20,2760630.0
984,20,2379720.0
985,20,3025650.0
986,20,1520700.0
987,20,2492190.0
988,20,1896690.0
989,20,2023800.0
990,20,2549640.0
991,20,2000400.0
992,20,3433410.0
993,20,3684930.0
994,20,1664130.0
995,20,2471040.0
996,20,3082770.0
997,20,2632500.0
998,20,2299500.0
999,20,1873650.0
1000,20,2498880.0
1001,20,2375520.0
1002,20,2222250.0
1003,20,1698570.0
1004,20,2277930.0
1005,20,2385930.0
1006,20,2722890.0
1007,20,1073010.0
1008,20,1541550.0
1009,20,2002890.0
1010,20,2146290.0
1011,20,1805460.0
1012,20,2616480.0
1013,20,3228150.0
1014,20,2522700.0
1015,20,3533790.0
1016,20,2284710.0
1017,20,2644260.0
1018,20,2288370.0
1019,20,1919610.0
1020,20,3879570.0
1021,20,3200670.0
1022,20,3332880.0
1023,20,2144430.0
1024,20,3041130.0
1025,20,2440590.0
1026,20,1693050.0
1027,20,1617690.0
1028,20,2177040.0
1029,20,1520790.0
1030,20,2286150.0
1031,20,2139540.0
1032,20,1805460.0
1033,20,1914480.0
1034,20,2624880.0
1035,20,2817480.0
1036,20,2106480.0
1037,20,2437410.0
1038,20,2850060.0
1039,20,2189460.0
1040,20,2034990.0
1041,20,2088240.0
1042,20,2359890.0
1043,20,1988490.0
1044,20,2323980.0
1045,20,3413700.0
1046,20,1889610.0
1047,20,1783350.0
1048,20,2337450.0
1049,20,2790990.0
1050,20,1810860.0
1051,20,2221530.0
1052,20,2861400.0
1053,20,1665030.0
1054,20,2093130.0
1055,20,1468950.0
1056,20,3375120.0
1057,20,3036990.0
1058,20,1678620.0
1059,20,3905010.0
1060,20,2745900.0
1061,20,1787880.0
1062,20,2528580.0
1063,20,1730190.0
1064,20,2431710.0
1065,20,1507260.0
1066,20,1418220.0
1067,20,2076030.0
1068,20,2176290.0
1069,20,1587030.0
1070,20,2838930.0
1071,20,2453310.0
1072,20,2039700.0
1073,20,2096610.0
1074,20,2147430.0
1075,20,3135750.0
1076,20,1847190.0
1077,20,2587350.0
1078,20,2006040.0
1079,20,1474290.0
1080,20,2210160.0
1081,20,2106120.0
1082,20,2486910.0
1083,20,3199770.0
1084,20,4511790.0
1085,20,2762100.0
1086,20,2129220.0
1087,20,2004360.0
1088,20,2110920.0
1089,20,2737770.0
1090,20,2636340.0
1091,20,2548590.0
1092,20,2169240.0
1093,20,2510880.0
1094,20,2405880.0
1095,20,2649450.0
1096,20,1725930.0
1097,20,2234940.0
1098,20,1750050.0
1099,20,2750340.0
1100,20,2118330.0
1101,20,2424810.0
1102,20,2325630.0
1103,20,2836200.0
1104,20,1680180.0
1105,20,2741160.0
1106,20,3022080.0
1107,20,2084160.0
1108,20,3310110.0
1109,20,3275640.0
1110,20,2037150.0
1111,20,2654160.0
1112,20,2235270.0
1113,20,2095110.0
1114,20,2068050.0
1115,20,1811220.0
1116,20,1785180.0
1117,20,2385330.0
1118,20,1923630.0
1119,20,2383440.0
1120,20,2575830.0
1121,20,2990790.0
1122,20,2220510.0
1123,20,1743780.0
1124,20,1980360.0
1125,20,2365260.0
1126,20,958230.0
1127,20,2756730.0
1128,20,2481510.0
1129,20,3264450.0
1130,20,1854150.0
1131,20,2587650.0
1132,20,3110760.0
1133,20,2036040.0
1134,20,1604790.0
1135,20,1892460.0
1136,20,2812350.0
1137,20,1819920.0
1138,20,2541300.0
1139,20,1935360.0
1140,20,2148870.0
1141,20,3276030.0
1142,20,2580390.0
1143,20,2301360.0
1144,20,2262510.0
1145,20,2002740.0
1146,20,1694910.0
1147,20,2110110.0
1148,20,1079160.0
1149,20,2218650.0
1150,20,2831730.0
1151,20,2652000.0
1152,20,1906200.0
1153,20,2857650.0
1154,20,2659860.0
1155,20,2170320.0
1156,20,1637550.0
1157,20,2177460.0
1158,20,2378580.0
1159,20,2198670.0
1160,20,2809170.0
1161,20,2722740.0
1162,20,2998050.0
1163,20,2383080.0
1164,20,2370000.0
1165,20,2567820.0
1166,20,2371650.0
1167,20,2645670.0
1168,20,2196690.0
1169,20,2212020.0
1170,20,1418670.0
1171,20,3070440.0
1172,20,1905240.0
1173,20,3012570.0
1174,20,3346860.0
1175,20,2440590.0
1176,20,1736010.0
1177,20,2591970.0
1178,20,2272290.0
1179,20,2192130.0
1180,20,1830810.0
1181,20,1988400.0
1182,20,2010690.0
1183,20,1760700.0
1184,20,1837650.0
1185,20,2193240.0
1186,20,2356530.0
1187,20,1306590.0
1188,20,1913190.0
1189,20,2253390.0
1190,20,2822250.0
1191,20,2937810.0
1192,20,2246010.0
1193,20,2303160.0
1194,20,1830090.0
1195,20,2244660.0
1196,20,2209950.0
1197,20,1908210.0
1198,20,2422950.0
1199,20,2036040.0
1200,20,2091900.0
1201,20,3522480.0
1202,20,1822800.0
1203,20,2675850.0
1204,20,2294100.0
1205,20,2344140.0
1206,20,3074940.0
1207,20,1795110.0
1208,20,2340510.0
1209,20,1891440.0
1210,20,2224830.0
1211,20,2287770.0
1212,20,2247090.0
1213,20,2039280.0
1214,20,2701200.0
1215,20,1822350.0
1216,20,2242500.0
1217,20,2338740.0
1218,20,1878420.0
1219,20,2164590.0
1220,20,2306070.0
1221,20,1871640.0
1222,20,1364160.0
1223,20,2649630.0
1224,20,1816500.0
1225,20,2417340.0
1226,20,2657340.0
1227,20,1868100.0
1228,20,2957040.0
1229,20,2624490.0
1230,20,2896890.0
1231,20,2022660.0
1232,20,2721990.0
1233,20,1868340.0
1234,20,2354280.0
1235,20,1782120.0
1236,20,2282760.0
1237,20,1884240.0
1238,20,2589090.0
1239,20,1911690.0
1240,20,2135970.0
1241,20,2818560.0
1242,20,1715460.0
1243,20,2212860.0
1244,20,1776720.0
1245,20,2811780.0
1246,20,2939370.0
1247,20,2752740.0
1248,20,1524030.0
1249,20,2321130.0
1250,20,2677170.0
1251,20,3193050.0
1252,20,2647830.0
1253,20,2663730.0
1254,20,2083410.0
1255,20,3456900.0
1256,20,2137710.0
1257,20,2709990.0
1258,20,2266080.0
1259,20,2449110.0
1260,20,2192670.0
1261,20,2281710.0
1262,20,2278110.0
1263,20,2893020.0
1264,20,2448510.0
1265,20,2296830.0
1266,20,3796740.0
1267,20,2773650.0
1268,20,2040360.0
1269,20,2273370.0
1270,20,2128380.0
1271,20,2830680.0
1272,20,2432070.0
1273,20,2745780.0
1274,20,3454710.0
1275,20,2298180.0
1276,20,2634600.0
1277,20,3563850.0
1278,20,2468070.0
1279,20,2278920.0
1280,20,2776410.0
1281,20,2350530.0
1282,20,2274750.0
1283,20,2056380.0
1284,20,3085230.0
1285,20,2834880.0
1286,20,2904600.0
1287,20,1995420.0
1288,20,2777790.0
1289,20,2755200.0
1290,20,2049420.0
1291,20,2791200.0
1292,20,1066500.0
1293,20,2310870.0
1294,20,2191740.0
1295,20,1386600.0
1296,20,3055950.0
1297,20,1618410.0
1298,20,2066700.0
1299,20,1528320.0
1300,20,3018270.0
1301,20,1998330.0
1302,20,2391390.0
1303,20,1823190.0
1304,20,2247420.0
1305,20,1810770.0
1306,20,1480800.0
1307,20,2829030.0
1308,20,2474880.0
1309,20,2606970.0
1310,20,2826270.0
1311,20,2813580.0
1312,20,1566390.0
1313,20,2596950.0
1314,20,2647740.0
1315,20,3356610.0
1316,20,2753220.0
1317,20,2496780.0
1318,20,1663710.0
1319,20,3925050.0
1320,20,1617030.0
1321,20,1461150.0
1322,20,1651230.0
1323,20,2113860.0
1324,20,2193330.0
1325,20,2656110.0
1326,20,3082950.0
1327,20,2270400.0
1328,20,2858070.0
1329,20,2710320.0
1330,20,1560900.0
1331,20,2481390.0
1332,20,2888430.0
1333,20,2232600.0
1334,20,1839390.0
1335,20,2815740.0
1336,20,2869290.0
1337,20,1723650.0
1338,20,2445450.0
1339,20,2288100.0
1340,20,2132220.0
1341,20,3141960.0
1342,20,3104490.0
1343,20,2257590.0
1344,20,2546610.0
1345,20,2799480.0
1346,20,2255130.0
1347,20,2585670.0
1348,20,2583990.0
1349,20,2405760.0
1350,20,3943320.0
1351,20,2835300.0
1352,20,2332770.0
1353,20,2193990.0
1354,20,2249880.0
1355,20,1358010.0
1356,20,2896200.0
1357,20,2368830.0
1358,20,2555070.0
1359,20,2582400.0
1360,20,2015160.0
