iteration,max_houses,score
0,20,10000650.0
1,20,8730780.0
2,20,9784830.0
3,20,10120710.0
4,20,8973210.0
5,20,10216590.0
6,20,9813510.0
7,20,10524420.0
8,20,9127620.0
9,20,10010940.0
10,20,9422700.0
11,20,9035070.0
12,20,9429600.0
13,20,9730170.0
14,20,9292740.0
15,20,9551970.0
16,20,9884220.0
17,20,9634200.0
18,20,9250710.0
19,20,9830880.0
20,20,9716070.0
21,20,9898980.0
22,20,10115910.0
23,20,9141480.0
24,20,9510660.0
25,20,10045350.0
26,20,9817020.0
27,20,10004550.0
28,20,9060720.0
29,20,8998140.0
30,20,9906360.0
31,20,10786140.0
32,20,9123120.0
33,20,9905670.0
34,20,10390560.0
35,20,10170600.0
36,20,8945190.0
37,20,9235770.0
38,20,10175430.0
39,20,10185450.0
40,20,9241590.0
41,20,9369120.0
42,20,9292140.0
43,20,10070070.0
44,20,9693240.0
45,20,9697110.0
46,20,10127130.0
47,20,9535200.0
48,20,9702210.0
49,20,9097950.0
50,20,9819060.0
51,20,9554940.0
52,20,9708960.0
53,20,9575340.0
54,20,8859030.0
55,20,9448710.0
56,20,9420660.0
57,20,9635250.0
58,20,8410440.0
59,20,9514290.0
60,20,9732480.0
61,20,9680940.0
62,20,9647790.0
63,20,10202220.0
64,20,9296340.0
65,20,9909870.0
66,20,9604530.0
67,20,9554910.0
68,20,9965130.0
69,20,9243120.0
70,20,8473020.0
71,20,10769010.0
72,20,9314400.0
73,20,9708330.0
74,20,10113960.0
75,20,9971220.0
76,20,10820940.0
77,20,8855070.0
78,20,9444960.0
79,20,8884890.0
80,20,9130500.0
81,20,9528660.0
82,20,8759910.0
83,20,9262770.0
84,20,9310620.0
85,20,9649500.0
86,20,9532410.0
87,20,9011220.0
88,20,8960430.0
89,20,9965970.0
90,20,8956170.0
91,20,9995970.0
92,20,9373830.0
93,20,8857800.0
94,20,9517230.0
95,20,9185670.0
96,20,9815730.0
97,20,9574260.0
98,20,10678590.0
99,20,9963150.0
100,20,9859200.0
101,20,10531230.0
102,20,8939460.0
103,20,10291860.0
104,20,8939760.0
105,20,10723890.0
106,20,9902280.0
107,20,9156120.0
108,20,9400800.0
109,20,10010940.0
110,20,8916210.0
111,20,10063650.0
112,20,10060050.0
113,20,10010790.0
114,20,10605930.0
115,20,8987250.0
116,20,9481050.0
117,20,9443430.0
118,20,9731100.0
119,20,10763970.0
120,20,9309630.0
121,20,10295130.0
122,20,10351290.0
123,20,9092550.0
124,20,10040190.0
125,20,9478650.0
126,20,8896320.0
127,20,8654280.0
128,20,8817270.0
129,20,8726460.0
130,20,9561300.0
131,20,9589080.0
132,20,9696360.0
133,20,9833700.0
134,20,10007100.0
135,20,8989590.0
136,20,9525630.0
137,20,9887520.0
138,20,9092430.0
139,20,8943090.0
140,20,10058670.0
141,20,9010320.0
142,20,9856800.0
143,20,10175610.0
144,20,9798150.0
145,20,9083820.0
146,20,9752460.0
147,20,10457850.0
148,20,9789570.0
149,20,9608400.0
150,20,9807060.0
151,20,9099720.0
152,20,9753930.0
153,20,8602050.0
154,20,9045240.0
155,20,9572730.0
156,20,9428400.0
157,20,9080460.0
158,20,10089240.0
159,20,9806760.0
160,20,9622530.0
161,20,8930310.0
162,20,8957910.0
163,20,8807520.0
164,20,9797670.0
165,20,9528300.0
166,20,10380030.0
167,20,10426200.0
168,20,9726810.0
169,20,9772110.0
170,20,8982420.0
171,20,9110610.0
172,20,9793860.0
173,20,10445610.0
174,20,9380910.0
175,20,9804120.0
176,20,8997990.0
177,20,9675660.0
178,20,10331490.0
179,20,10086960.0
180,20,9258420.0
181,20,9726870.0
182,20,8436540.0
183,20,10501440.0
184,20,10275090.0
185,20,9534600.0
186,20,9069840.0
187,20,8766780.0
188,20,9970380.0
189,20,7902060.0
190,20,9036000.0
191,20,9013860.0
192,20,9741390.0
193,20,9556920.0
194,20,9639540.0
195,20,9576780.0
196,20,9390330.0
197,20,10718160.0
198,20,8836800.0
199,20,9922680.0
200,20,8485890.0
201,20,8442000.0
202,20,9606720.0
203,20,9254520.0
204,20,9370470.0
205,20,9111090.0
206,20,9826350.0
207,20,9505440.0
208,20,9428880.0
209,20,10046520.0
210,20,9473340.0
211,20,9212610.0
212,20,9764190.0
213,20,8945250.0
214,20,10261710.0
215,20,9533460.0
216,20,9438750.0
217,20,10763670.0
218,20,9217500.0
219,20,9027540.0
220,20,9089970.0
221,20,10197630.0
222,20,9464550.0
223,20,9450360.0
224,20,8325840.0
225,20,9405570.0
226,20,9731430.0
227,20,9129690.0
228,20,10753410.0
229,20,8934870.0
230,20,9630540.0
231,20,9897720.0
232,20,9729540.0
233,20,9647520.0
234,20,9652890.0
235,20,9037350.0
236,20,9763170.0
237,20,8769690.0
238,20,9769230.0
239,20,9637380.0
240,20,8899110.0
241,20,9728700.0
242,20,10225860.0
243,20,10204380.0
244,20,10113450.0
245,20,9586410.0
246,20,9143160.0
247,20,9629730.0
248,20,9840900.0
249,20,9813090.0
250,20,9992280.0
251,20,9733500.0
252,20,10301580.0
253,20,9475440.0
254,20,9357510.0
255,20,9910230.0
256,20,8729670.0
257,20,9831150.0
258,20,9111930.0
259,20,8927130.0
260,20,9052200.0
261,20,8856780.0
262,20,9426150.0
263,20,9358290.0
264,20,11240580.0
265,20,9175170.0
266,20,8680260.0
267,20,10049400.0
268,20,9375630.0
269,20,10311450.0
270,20,9056220.0
271,20,9786390.0
272,20,8836830.0
273,20,9338400.0
274,20,9370650.0
275,20,9035310.0
276,20,9989310.0
277,20,9347850.0
278,20,9945090.0
279,20,8932020.0
280,20,10413120.0
281,20,9461250.0
282,20,9931410.0
283,20,9803850.0
284,20,10931580.0
285,20,10609770.0
286,20,9728550.0
287,20,9286380.0
288,20,8857590.0
289,20,10709460.0
290,20,9704160.0
291,20,10809690.0
292,20,10843650.0
293,20,9833580.0
294,20,9156960.0
295,20,9689130.0
296,20,8813490.0
297,20,9671430.0
298,20,9190050.0
299,20,8222220.0
300,20,9631230.0
301,20,9556140.0
302,20,8775510.0
303,20,9235530.0
304,20,10035990.0
305,20,9653880.0
306,20,9212610.0
307,20,9883590.0
308,20,9685890.0
309,20,9898140.0
310,20,9157650.0
311,20,9390360.0
312,20,10490310.0
313,20,9905640.0
314,20,9744300.0
315,20,9418440.0
316,20,9140790.0
317,20,10161390.0
318,20,9424110.0
319,20,9716490.0
320,20,9145050.0
321,20,9489660.0
322,20,9178890.0
323,20,10145610.0
324,20,9541620.0
325,20,8456310.0
326,20,8777820.0
327,20,8678400.0
328,20,8964450.0
329,20,9268350.0
330,20,11414910.0
331,20,10663680.0
332,20,10130730.0
333,20,9795210.0
334,20,9223860.0
335,20,10018530.0
336,20,9565620.0
337,20,9657810.0
338,20,9046050.0
339,20,9313200.0
340,20,9352230.0
341,20,8446800.0
342,20,8886780.0
343,20,9120810.0
344,20,9003150.0
345,20,10373250.0
346,20,9054810.0
347,20,8792130.0
348,20,9423930.0
349,20,9834300.0
350,20,9210420.0
351,20,9866430.0
352,20,10233690.0
353,20,9262890.0
354,20,9436170.0
355,20,9491910.0
356,20,9079980.0
357,20,9744990.0
358,20,9658500.0
359,20,9651540.0
360,20,8772360.0
361,20,9496650.0
362,20,9935280.0
363,20,10095510.0
364,20,8850300.0
365,20,9125700.0
366,20,10257930.0
367,20,9885270.0
368,20,9376830.0
369,20,8773140.0
370,20,8847870.0
371,20,9189030.0
372,20,9090300.0
373,20,9709380.0
374,20,9196980.0
375,20,9847620.0
376,20,10259790.0
377,20,9213540.0
378,20,10119810.0
379,20,9222060.0
380,20,10346310.0
381,20,9228570.0
382,20,9508320.0
383,20,8586510.0
384,20,8949930.0
385,20,9481680.0
386,20,9307920.0
387,20,9990540.0
388,20,10297410.0
389,20,10575330.0
390,20,9990360.0
391,20,9895320.0
392,20,8982780.0
393,20,10075080.0
394,20,9226380.0
395,20,9322260.0
396,20,9141810.0
397,20,10427940.0
398,20,9393060.0
399,20,10415190.0
400,20,10230990.0
401,20,8698110.0
402,20,9369660.0
403,20,9269460.0
404,20,9963570.0
405,20,9802530.0
406,20,10125300.0
407,20,9530550.0
408,20,9984750.0
409,20,9329010.0
410,20,9932820.0
411,20,9154320.0
412,20,10035750.0
413,20,9466110.0
414,20,8862720.0
