iteration,max_houses,score
653,60,23252400.0
654,60,23385630.0
655,60,23234460.0
656,60,23302890.0
657,60,23209500.0
658,60,23851620.0
659,60,23715000.0
660,60,23056260.0
661,60,22778070.0
662,60,23923050.0
663,60,23378700.0
664,60,23868810.0
665,60,23688660.0
666,60,22949430.0
667,60,23084580.0
668,60,23833290.0
669,60,22826670.0
670,60,23564190.0
671,60,22690590.0
672,60,23539800.0
673,60,22777200.0
674,60,23124900.0
675,60,23306730.0
676,60,23310420.0
677,60,23435820.0
678,60,23150670.0
679,60,23188020.0
680,60,23071410.0
681,60,23337990.0
682,60,23328660.0
683,60,23574420.0
684,60,23401710.0
685,60,22807350.0
686,60,23319870.0
687,60,22615620.0
688,60,22936230.0
689,60,23085810.0
690,60,23716170.0
691,60,23702160.0
692,60,23240400.0
693,60,23393370.0
694,60,23212770.0
695,60,23351310.0
696,60,23991960.0
697,60,23147220.0
698,60,23063790.0
699,60,23284830.0
700,60,23615040.0
701,60,23239380.0
702,60,23315550.0
703,60,23362230.0
704,60,23381850.0
705,60,22920930.0
706,60,23728590.0
707,60,23349390.0
708,60,23034030.0
709,60,23540640.0
710,60,23162040.0
711,60,23136870.0
712,60,23290860.0
713,60,23508870.0
714,60,23479350.0
715,60,23195370.0
716,60,23044770.0
717,60,22732140.0
718,60,23431680.0
719,60,23363760.0
720,60,22892430.0
721,60,23211000.0
722,60,23824350.0
723,60,23181690.0
724,60,22770900.0
725,60,23100060.0
726,60,23522430.0
727,60,23183040.0
728,60,23640990.0
729,60,22706220.0
730,60,23133930.0
731,60,23745120.0
732,60,23613690.0
733,60,23645580.0
734,60,22813770.0
735,60,22939980.0
736,60,23163510.0
737,60,23414610.0
738,60,23533860.0
739,60,23513250.0
740,60,23018190.0
741,60,23116350.0
742,60,23499120.0
743,60,23443830.0
744,60,23345520.0
745,60,23369340.0
746,60,23257590.0
747,60,23317980.0
748,60,23618940.0
749,60,23262840.0
750,60,23292690.0
751,60,23144160.0
752,60,23373330.0
753,60,23591220.0
754,60,23663760.0
755,60,24033900.0
756,60,22933590.0
757,60,23369790.0
758,60,23182140.0
759,60,23120100.0
760,60,23292390.0
761,60,23513370.0
762,60,22778310.0
763,60,23062170.0
764,60,23200620.0
765,60,23129910.0
766,60,23324880.0
767,60,23495250.0
768,60,22745430.0
769,60,22889700.0
770,60,23444550.0
771,60,23185470.0
772,60,23300580.0
773,60,22708110.0
774,60,22906560.0
775,60,22885710.0
776,60,23568840.0
777,60,23078100.0
778,60,23787090.0
779,60,23855580.0
780,60,23402850.0
781,60,23196960.0
782,60,23488950.0
783,60,23164560.0
784,60,23237760.0
785,60,23380470.0
786,60,23997540.0
787,60,23208600.0
788,60,22787520.0
789,60,23051970.0
790,60,23236500.0
791,60,23354070.0
792,60,23280210.0
793,60,23397660.0
794,60,22787640.0
795,60,23345280.0
796,60,23071560.0
797,60,23667300.0
798,60,23012400.0
799,60,23172450.0
800,60,23316000.0
801,60,23227590.0
802,60,22691670.0
803,60,23017380.0
804,60,23172000.0
805,60,22986840.0
806,60,23134560.0
807,60,23143050.0
808,60,22803180.0
809,60,23627250.0
810,60,22956840.0
811,60,23625240.0
812,60,23694180.0
813,60,23154780.0
814,60,23437860.0
815,60,23403900.0
816,60,23419770.0
817,60,22982280.0
818,60,23497740.0
819,60,23698140.0
820,60,22911450.0
821,60,23264010.0
822,60,23426280.0
823,60,23860860.0
824,60,23003820.0
825,60,23494080.0
826,60,22679700.0
827,60,23769390.0
828,60,23423250.0
829,60,23348580.0
830,60,23409150.0
831,60,23208390.0
832,60,23299230.0
833,60,23777220.0
834,60,23614770.0
835,60,23485020.0
836,60,23185080.0
837,60,23464050.0
838,60,23014290.0
839,60,23815020.0
840,60,22935060.0
841,60,23370360.0
842,60,23366820.0
843,60,23344290.0
844,60,23067570.0
845,60,23262720.0
846,60,23283480.0
847,60,23028930.0
848,60,22739910.0
849,60,23442900.0
850,60,23217510.0
851,60,23362530.0
852,60,23479200.0
853,60,23310060.0
854,60,23440410.0
855,60,23396820.0
856,60,23230350.0
857,60,22871460.0
858,60,23711940.0
859,60,23757900.0
860,60,23211780.0
861,60,22821840.0
862,60,23530860.0
863,60,22959780.0
864,60,23533260.0
865,60,23434890.0
866,60,22965750.0
867,60,23476860.0
868,60,23165820.0
869,60,22914870.0
870,60,23232300.0
871,60,22930290.0
872,60,23450850.0
873,60,23065080.0
874,60,23381760.0
875,60,23408010.0
876,60,23137650.0
877,60,23354940.0
878,60,23422080.0
879,60,23101410.0
880,60,23450970.0
881,60,23177460.0
882,60,23617980.0
883,60,23670420.0
884,60,23019120.0
885,60,23339430.0
886,60,23769510.0
887,60,23635800.0
888,60,23419290.0
889,60,23336820.0
890,60,23310390.0
891,60,23804070.0
892,60,23257950.0
893,60,23474190.0
894,60,23329440.0
895,60,23389770.0
896,60,23220840.0
897,60,23232870.0
898,60,22916160.0
899,60,23258160.0
900,60,23346660.0
901,60,23386770.0
902,60,23939400.0
903,60,23040450.0
904,60,23873910.0
905,60,22880220.0
906,60,22977060.0
907,60,23520870.0
908,60,23565480.0
909,60,23311200.0
910,60,23430570.0
911,60,23279490.0
912,60,23819820.0
913,60,23195580.0
914,60,22987980.0
915,60,22782090.0
916,60,23242110.0
917,60,23140050.0
918,60,22996530.0
919,60,23467530.0
920,60,23636460.0
921,60,23339550.0
922,60,22866120.0
923,60,23551200.0
924,60,23243460.0
925,60,23411340.0
926,60,23104590.0
927,60,23094330.0
928,60,23538750.0
929,60,23189400.0
930,60,23645760.0
931,60,22909290.0
932,60,23327490.0
933,60,23031300.0
934,60,23686860.0
935,60,23185320.0
936,60,23443680.0
937,60,23239710.0
938,60,22935420.0
939,60,22829520.0
940,60,23128410.0
941,60,22879530.0
942,60,23382330.0
943,60,23029680.0
944,60,23232990.0
945,60,23259780.0
946,60,23130270.0
947,60,23328090.0
948,60,23088630.0
949,60,23311890.0
950,60,22996200.0
951,60,23276760.0
952,60,23121390.0
953,60,23236620.0
954,60,23523480.0
955,60,23673540.0
956,60,22913670.0
957,60,23088630.0
958,60,23697120.0
959,60,23455680.0
960,60,23004060.0
961,60,23568150.0
962,60,23106780.0
963,60,23470590.0
964,60,23454360.0
965,60,23266440.0
966,60,23487090.0
967,60,23731350.0
968,60,23315430.0
969,60,23446860.0
970,60,23266620.0
971,60,23488500.0
972,60,22735680.0
973,60,23376330.0
974,60,23109090.0
975,60,23266980.0
976,60,23242200.0
977,60,23168940.0
978,60,23196150.0
979,60,23388810.0
980,60,23569920.0
981,60,23364930.0
982,60,23109750.0
983,60,23584830.0
984,60,22929120.0
985,60,23268690.0
986,60,22976220.0
987,60,23275530.0
988,60,23035290.0
989,60,23321940.0
990,60,23407620.0
991,60,23023350.0
992,60,23583450.0
993,60,23254860.0
994,60,23221350.0
995,60,23386230.0
996,60,23236650.0
997,60,23184090.0
998,60,22861650.0
999,60,23197290.0
